106	716	716	716	716	716	716	721	753	816	889	950	1059	1247	1600	2371	2696	3175	3585	3774	4523	5090	4811	5298	5752	5889	6180	6573	5413	4908	4805	7011	6502	5994	5485	4977	4468	4650	4832	5015	5197	5379	6040	6701	7363	8024	8685	9284	9882	10481	10800	11118	11736	12090	12594	12903	12854	12812	13157	13518	13945	13421
107	301	292	310	320	334	323	365	374	397	413	439	470	537	615	704	744	764	952	1083	1226	1375	1358	1341	1323	1306	1289	1315	1342	1368	1395	1421	1400	1379	1357	1336	1315	1309	1302	1296	1289	1283	1296	1308	1321	1333	1346	1377	1409	1440	1461	1481	1527	1551	1594	1632	1677	1710	1737	1798	1853	1811
109	7014	7326	25769	23544	22712	20574	21203	19718	19711	18883	18124	22722	24287	27604	62289	54196	55891	56961	59252	89828	39983	82332	67696	62575	62096	24962	46325	54845	48458	55430	42516	40086	40827	41600	40749	41618	40966	40314	39663	39011	38359	40444	42529	44613	46698	48783	49742	49677	47817	41758	38357	39854	40384	38989	36833	35472	35253	32966	32264	31191	28955
110	389	366	355	381	427	464	444	441	447	487	533	554	608	729	878	953	1017	1152	1168	1338	1547	1571	1614	1655	1684	1796	1805	1713	1797	1871	2522	2262	2002	1743	1483	1223	1276	1329	1383	1436	1489	1544	1598	1653	1707	1762	1865	1969	2072	2062	2051	2140	2098	2273	2311	2336	2388	2453	2495	2556	2329
111	159	159	167	191	166	188	200	191	195	211	215	226	239	281	333	367	381	436	492	529	547	530	525	498	666	873	886	899	911	924	937	971	1005	1038	1072	1106	1154	1202	1250	1298	1346	1414	1482	1549	1617	1685	1796	1908	2019	2164	2308	2452	2606	2780	2940	3094	3261	3433	3593	3733	3697
112	1412	1403	1412	1403	1527	1601	1721	1741	1846	2030	2185	2416	2682	3498	4509	4755	4857	5328	6146	7260	8274	8524	8774	9025	9275	9525	9643	9761	9879	9997	10115	9326	8537	7748	6959	6170	6635	7100	7564	8029	8494	9400	10306	11212	12118	13024	13892	14759	15627	14256	12885	13933	14675	15270	15775	16192	16728	17436	18274	18510	17985
113	870	844	860	892	987	1056	1059	1059	1093	1193	1294	1381	1520	1895	2357	2521	2631	2932	3165	3681	4221	4493	4352	4178	4165	4304	4378	4376	6275	5115	5737	6326	6916	7505	8095	8684	8673	8662	8650	8639	8628	8821	9015	9208	9402	9595	10073	10550	11028	11824	12619	12145	11668	10854	10400	10116	10504	10858	10937	10478	8409
114	51	52	60	66	72	74	75	77	78	83	84	92	95	140	170	165	159	202	272	288	417	419	420	422	423	425	429	433	438	442	446	456	466	477	487	497	508	518	529	539	550	679	808	937	1066	1195	1238	1280	1323	1354	1384	1420	1465	1505	1534	1537	1574	1506	1465	1426	1303
115	603	569	579	590	678	697	718	748	777	833	856	877	925	950	1158	1321	1347	1500	1576	1730	1753	1680	1606	1533	1459	1386	1207	1029	850	672	493	422	352	281	211	140	207	275	342	410	477	449	421	394	366	338	349	361	372	374	376	394	415	441	434	426	411	413	410	392	373
116	864	890	939	990	1063	1133	1203	1254	1324	1426	1519	1647	1865	2235	2532	2776	2952	3283	3815	4347	4802	4841	4712	4734	4834	4995	5801	6478	7120	7347	12792	14938	14532	14007	14280	12520	12842	12753	12625	12666	12623	12901	13180	13458	13737	14015	14451	14886	15322	14996	15622	5905	12088	10482	7978	7144	6937	9053	9622	8426	5841
118	1570	1618	1812	1762	1909	1984	2121	2110	2215	2413	2563	2786	3051	3935	5019	5121	5578	6003	6635	7741	9053	10233	9305	7999	7682	7760	7755	8002	8946	9650	12518	11493	10468	9443	8418	7393	7820	8246	8673	9099	9526	10462	11398	12333	13269	14205	15339	16473	17607	16492	15377	16664	17517	18310	19011	19444	20189	21350	22415	23523	23511
119	3773	3728	3878	4102	4619	4671	4882	4908	5349	6157	7179	7367	9140	12383	14907	14499	15875	17532	21795	25399	27608	28285	28963	29640	30318	30995	33347	35699	38051	40403	42755	43914	45073	46232	47391	48550	51075	53600	56125	58650	61175	62842	64509	66175	67842	69509	70883	72257	73631	71156	68681	69227	67332	68950	70386	72366	74349	73519	72994	73662	71786
121	362	367	379	380	392	397	418	433	456	455	466	490	532	639	721	835	776	816	899	1134	1289	1240	1191	1142	1093	1044	1043	1041	1040	1038	1037	1005	973	940	908	876	882	887	893	898	904	897	890	883	876	869	896	923	950	910	869	854	853	845	845	844	855	866	871	887	803
122	161	168	172	175	174	201	222	224	199	210	223	272	293	311	371	402	425	494	562	607	689	682	676	669	663	656	639	621	604	586	569	580	592	603	615	626	634	642	651	659	667	663	658	654	649	645	674	702	731	761	791	802	791	805	823	820	818	828	841	863	847
123	808	776	788	813	843	899	930	939	954	1028	1058	1090	1264	1874	2267	2169	2518	2927	3409	4319	4867	4989	5111	5234	5356	5478	5704	5930	6155	6381	6607	7111	7616	8120	8625	9129	9345	9561	9777	9993	10209	10476	10743	11010	11277	11544	12010	12476	12942	13078	13214	13697	14225	14673	15328	15863	16328	17034	17626	18177	16980
125	286	269	260	280	313	385	413	145	179	174	181	213	236	269	253	382	425	466	533	683	750	720	690	660	630	600	613	626	639	652	665	668	670	673	675	678	694	710	727	743	759	784	809	835	860	885	900	915	930	943	955	994	1068	1106	1154	1201	1231	1255	1273	1292	1237
129	393	451	450	445	582	650	660	680	728	671	684	720	816	998	1205	1342	1436	1438	1407	1617	1729	1697	1665	1632	1600	1568	1564	1560	1557	1553	1549	1555	1560	1566	1571	1577	1572	1566	1561	1555	1550	1568	1585	1603	1620	1638	1680	1723	1765	1755	1744	1777	1843	1890	1919	1924	1897	1964	2004	2014	1956
132	1231	1292	1346	1452	1669	1761	1907	2022	2174	2339	2483	2657	2972	3527	4458	5294	5205	4652	5674	7258	10238	10225	10213	10200	10188	10175	10138	10101	10064	10027	9990	9961	9932	9904	9875	9846	10247	10649	11050	11452	11853	11921	11988	12056	12123	12191	12425	12659	12893	12667	12441	12725	13020	12987	13075	13206	13289	13392	13527	13374	12128
135	343	343	343	343	343	343	345	360	390	425	454	507	596	765	1134	1290	1519	1715	1805	2163	2435	2707	2917	3038	2279	2311	2336	2361	2385	2410	2435	2352	2268	2185	2101	2018	2056	2094	2132	2170	2208	2339	2470	2600	2731	2862	3095	3329	3562	3591	3620	4175	4607	5053	5357	5390	5353	5533	5833	6029	5646
137	431	417	476	518	530	543	515	530	553	601	634	680	773	929	1115	1274	1326	1492	1743	2042	2353	2368	2383	2398	2413	2428	2485	2541	2598	2654	2711	2691	2671	2652	2632	2612	2679	2746	2813	2880	2947	3069	3192	3314	3437	3559	3718	3877	4036	4167	4297	4446	4509	4633	4667	4796	4761	4942	5036	5127	4708
138	142	134	130	139	156	192	206	204	208	226	228	233	221	264	326	396	335	364	422	454	440	414	389	363	338	312	330	347	365	382	400	401	401	402	402	403	424	444	465	485	506	539	572	604	637	670	705	741	776	811	845	877	912	947	987	1018	1033	1028	1033	1027	985
139	110	104	101	108	121	149	160	158	161	175	176	181	172	205	252	307	259	282	327	352	361	372	383	393	404	415	401	386	372	357	343	359	375	392	408	424	459	494	528	563	598	691	784	876	969	1062	1193	1323	1454	1602	1749	1875	2031	2212	2396	2475	2604	2743	2894	3063	2766
140	870	865	870	865	941	987	1061	1073	1138	1251	1347	1489	1653	2156	2779	2930	2993	3283	3788	4474	4928	4802	4676	4550	4424	4298	4236	4174	4111	4049	3987	4057	4127	4197	4267	4337	4367	4398	4428	4459	4489	4632	4775	4919	5062	5205	5400	5595	5790	5799	5807	5970	6126	6315	6552	6759	6643	6460	6417	6257	5652
142	232	235	249	258	275	301	364	331	297	297	319	317	360	334	409	517	465	432	490	552	567	581	596	610	625	639	653	667	681	695	709	729	748	768	787	807	826	845	865	884	903	913	923	934	944	954	976	999	1021	1048	1075	1100	1140	1173	1222	1249	1243	1339	1425	1503	1442
143	1871	2030	2172	2325	2700	2991	3214	3487	3826	4287	4747	5480	6657	8722	10234	11945	12930	15015	18252	20759	22369	22506	22643	22781	22918	23055	23720	24385	25051	25716	26381	26811	27241	27672	28102	28532	29590	30649	31707	32766	33824	34086	34349	34611	34874	35136	36082	37027	37973	37488	37003	37508	37035	36806	37107	37745	38368	39252	39945	40460	38672
145	2187	2335	2582	2854	3122	3333	3575	3831	4146	4497	4672	5181	6310	8146	8727	10930	11229	12338	15158	18265	20748	20965	21182	21400	21617	21834	22455	23076	23696	24317	24938	25147	25355	25564	25772	25981	26605	27229	27852	28476	29100	29381	29662	29943	30224	30505	30796	31088	31379	31007	30634	31174	31141	31230	31125	31396	31898	32607	33306	33810	32447
146	5415	5486	5733	6139	6588	5038	5130	5124	4414	4811	5344	6433	7644	10033	10670	9632	10113	11429	13701	15372	17201	17551	17900	18250	18599	18949	18960	18971	18982	18993	19004	19302	19599	19897	20194	20492	20855	21218	21582	21945	22308	22907	23506	24106	24705	25304	25198	25091	24985	24607	24687	25162	25713	25923	26348	26735	27135	27511	27975	28207	27411
147	533	555	594	636	721	1137	1187	1247	1276	1340	1349	1392	1432	1728	2333	2352	2650	3116	2890	2067	2748	2696	2644	2592	2540	2488	2368	2247	2127	2006	1886	1875	1864	1853	1842	1831	1892	1954	2015	2077	2138	2178	2217	2257	2296	2336	2417	2498	2579	2597	2614	2732	2838	2921	3007	3108	3204	3305	3149	3016	2922
148	305	320	340	364	351	391	397	365	344	325	326	337	352	436	459	455	449	529	705	814	941	896	851	805	760	715	712	710	707	705	702	685	668	652	635	618	614	610	605	601	597	600	602	605	607	610	624	638	652	653	653	640	684	689	706	700	712	720	743	758	756
149	177	184	198	204	215	222	235	188	184	229	423	303	395	476	759	825	1048	1009	992	1246	1645	1564	1483	1403	1322	1241	1276	1311	1347	1382	1417	1418	1418	1419	1419	1420	1430	1440	1449	1459	1469	1525	1581	1638	1694	1750	1815	1881	1946	2041	2135	2176	2205	2259	2336	2332	2237	2199	2186	2180	2089
153	2408	2605	2784	2965	3236	3615	3869	4198	4442	4797	5483	6194	7311	9419	11262	13571	14756	16963	18931	21544	26007	26835	27663	28491	29319	30147	30541	30935	31329	31723	32117	33199	34281	35362	36444	37526	38749	39973	41196	42420	43643	44375	45108	45840	46573	47305	47682	48060	48437	47596	46755	46754	47566	47617	48274	48637	48772	49572	49654	49874	48947
154	873	848	863	896	991	1060	1063	1063	1097	1198	1299	1387	1527	1903	2367	2531	2642	2945	3179	3696	4239	4512	4371	4196	4183	4322	4396	4394	4685	4972	5293	5266	5393	5550	5697	5910	6116	6525	7099	7548	7230	6939	6781	6924	7239	7588	7624	7768	7600	7932	8112	8441	8438	8433	8378	8657	9215	9162	9042	8938	7732
155	154	155	187	194	195	195	203	312	534	658	679	770	904	1143	3727	4526	5249	5325	5035	6484	9818	10911	12004	13096	14189	15282	15158	15034	14910	14786	14662	14994	15326	15657	15989	16321	16856	17391	17925	18460	18995	19405	19816	20226	20637	21047	22247	23446	24646	25100	24618	22279	21536	20259	19186	18692	18714	18177	18174	17963	17583
156	336	359	365	382	421	471	504	562	598	621	702	722	617	407	549	689	785	863	984	1053	1224	1266	1307	1349	1390	1432	1470	1507	1545	1582	1620	1653	1686	1718	1751	1784	1796	1808	1821	1833	1845	1905	1965	2025	2085	2145	2202	2260	2317	2364	2411	2427	2460	2515	2580	2668	2809	2895	3026	3052	2961
158	1239	1342	1419	1527	1593	1699	1797	1944	2031	2165	2263	2483	2655	2956	3291	3591	3718	3844	4446	4967	6558	6638	6719	6799	6880	6960	6783	6605	6428	6250	6073	6291	6508	6726	6943	7161	7355	7549	7744	7938	8132	8339	8546	8753	8960	9167	10025	10882	11740	11974	12207	13404	14380	15067	15705	16334	16848	17487	17830	18122	14705
159	285	298	312	324	351	388	431	476	510	566	645	698	811	1192	1308	1175	1274	1346	1555	1783	1927	1902	1878	1853	1829	1804	1781	1758	1735	1712	1689	1801	1913	2025	2137	2249	2189	2130	2070	2011	1951	1934	1917	1900	1883	1866	1923	1981	2038	2128	2217	2401	2540	2625	2791	2820	2902	2933	2858	2919	2766
160	450	436	444	461	510	576	589	606	620	649	676	738	833	1053	1377	1523	1670	2005	2390	3105	4047	3997	3947	3897	3847	3797	3838	3880	3921	3963	4004	4057	4110	4163	4216	4269	4174	4079	3984	3889	3794	3815	3837	3858	3880	3901	4051	4202	4352	4500	4647	4773	4640	5206	5367	5443	5595	5782	5886	5785	5661
161	1283	1406	1549	1648	1937	2231	2566	2530	2278	2481	2792	3029	3266	3800	4660	5516	5076	4530	3770	4694	6083	5965	5846	5728	5609	5491	5288	5085	4883	4680	4477	4646	4815	4983	5152	5321	5365	5410	5454	5499	5543	5712	5881	6049	6218	6387	6914	7440	7967	8261	8555	8962	9342	9730	9803	9964	10218	10319	10529	10561	9277
162	1054	1106	649	696	729	775	828	859	930	1001	773	833	876	1070	1422	1493	1667	1862	2092	2464	2827	2723	2620	2516	2413	2309	2358	2406	2455	2503	2552	2547	2542	2537	2532	2527	2561	2595	2629	2663	2697	2768	2839	2909	2980	3051	3161	3272	3382	3471	3560	3634	3817	4022	4203	4379	4610	4843	5063	5285	4705
164	1825	1813	1825	1813	1974	2069	2224	2249	2386	2623	2823	3122	3465	4520	5826	6144	6276	6884	7942	9381	10690	11886	10921	9799	9551	9210	9520	8184	8772	10450	8194	8364	8534	8705	8875	9045	9596	10147	10698	11249	11800	12197	12594	12990	13387	13784	14661	15538	16415	16863	17310	18189	18495	18762	19416	20154	20758	21822	23119	24154	23708
165	1287	1379	1466	1550	1674	1851	2033	2273	2513	2762	3186	3782	4627	6211	7108	7560	7723	8057	8732	9792	11969	12033	12097	12160	12224	12288	13081	13873	14666	15458	16251	16468	16685	16901	17118	17335	18043	18752	19460	20169	20877	20963	21049	21134	21220	21306	21516	21727	21937	21769	21601	21278	20544	20461	20796	21245	21743	22560	23240	23858	21855
166	2636	2772	2887	3041	3302	3533	3741	3862	3620	3878	4282	4818	5519	6214	6711	8026	7713	8714	11043	14337	18368	18771	19175	19578	19982	20385	21050	21715	22380	23045	23710	24043	24376	24708	25041	25374	26219	27063	27908	28752	29597	30226	30856	31485	32115	32744	33141	33539	33936	33126	32315	32765	32990	33545	34312	34898	35456	36244	37021	37581	36066
167	3824	3995	4263	4534	4895	5254	5702	6059	6504	7052	7452	8779	10569	15087	42230	41305	51066	53600	57026	74171	94569	94341	74017	56474	53036	44756	34229	34706	36572	37757	41348	41269	46563	46811	48181	49758	51714	66188	71590	72914	64829	65766	66702	67639	68575	69512	72044	74576	77108	75741	83621	88529	88399	89259	90504	91597	87834	82799	82156	81528	79962
168	523	309	350	480	406	356	439	530	656	806	939	1018	1087	1360	1872	2049	2778	3510	4660	5886	5642	6034	6426	6819	7211	7603	8353	9103	9853	10603	11353	12265	13177	14089	15001	15913	16560	17206	17853	18499	19146	19979	20813	21646	22480	23313	24203	25094	25984	26700	27415	28214	28731	29436	30297	30970	31756	32667	33471	34103	33814
169	701	680	694	725	789	847	854	852	878	958	1034	1101	1202	1493	1854	1994	2055	2286	2474	2867	3274	3325	3376	3428	3479	3530	3600	3671	3741	3812	3882	3419	2955	2492	2028	1565	1546	1527	1507	1488	1469	1626	1783	1940	2097	2254	2409	2564	2719	2750	2781	2953	2927	3191	3335	3310	3504	3714	3934	4139	3838
170	1326	1366	1530	1488	1612	1676	1792	1782	1870	2038	2165	2353	2577	3324	4239	4325	4711	5070	5604	6538	7646	7874	8102	8331	8559	8787	8601	8416	8230	8045	7859	7731	7604	7476	7349	7221	7161	7101	7042	6982	6922	7400	7878	8355	8833	9311	10125	10938	11752	11330	10907	11071	11187	11619	12001	12491	12922	14062	14998	15658	15165
171	1609	1657	1749	1842	1979	2110	2240	2334	2465	2655	2828	3067	3472	4161	4714	5168	5495	6113	7102	8093	8939	9013	8773	8813	8999	9300	10800	12060	13256	12426	12630	11668	10706	9745	8783	7821	7974	8127	8280	8433	8586	9228	9870	10512	11154	11796	12745	13693	14642	14353	14063	14652	15143	15305	15141	14546	14547	14796	15213	15554	15173
173	156	155	154	153	151	168	136	169	177	188	213	209	224	256	264	470	533	597	653	750	815	810	805	800	795	790	777	764	752	739	726	699	672	645	618	591	605	619	633	647	661	697	733	768	804	840	890	940	990	1017	1044	1095	1159	1182	1233	1284	1328	1346	1426	1524	1438
182	944	1024	944	1024	1114	1177	1257	1321	1589	1638	1757	2280	2958	4410	13062	12812	16646	18257	18650	24514	33903	31104	28305	25507	22708	19909	19788	19667	19546	19425	19304	19324	19344	19365	19385	19405	19588	19771	19955	20138	20321	20338	20355	20372	20389	20406	20459	20512	20565	20470	20374	21886	22537	22622	22948	23279	23354	22808	22886	22555	21474
183	616	632	631	634	653	641	642	623	639	587	589	588	692	772	843	1105	1092	1091	1190	1446	1531	1531	1530	1530	1529	1529	1519	1509	1498	1488	1478	1466	1454	1441	1429	1417	1439	1460	1482	1503	1525	1555	1585	1615	1645	1675	1691	1706	1722	1729	1736	1705	1718	1715	1726	1775	1837	1920	1985	2021	1994
184	1519	1475	1502	1558	1724	1844	1850	1849	1909	2084	2260	2413	2656	3310	4118	4403	4596	5123	5529	6430	7374	7848	7603	7298	7276	7518	7647	7644	8150	8648	9207	8223	7239	6256	5272	4288	4396	4504	4611	4719	4827	5149	5471	5792	6114	6436	6726	7016	7306	7207	7107	7263	7224	7446	7345	7433	7721	7925	8327	8734	8713
186	343	344	354	354	372	353	363	331	308	374	391	371	404	490	542	557	478	544	740	837	812	800	789	777	766	754	744	734	724	714	704	672	640	609	577	545	521	497	472	448	424	469	513	558	602	647	670	693	716	729	742	770	864	1017	1040	810	841	852	861	885	848
188	4828	4973	5249	5529	5938	6332	6723	7005	7397	7969	8489	9204	10420	12488	14148	15512	16492	18346	21315	24289	26830	27050	13045	13005	12117	12205	12317	12428	12540	12651	12763	12372	11980	11589	11197	10806	11182	11559	11935	12312	12688	13368	14049	14729	15410	16090	17493	18897	20300	20173	20045	20620	20931	21240	21787	22582	22991	23630	24548	25130	24271
189	915	993	915	993	1081	1142	1220	1282	1366	1498	1659	1912	2308	3022	5464	5617	6737	7603	8153	10592	13940	14843	13383	12320	12209	11521	11114	12601	13865	15375	17065	16886	16706	16527	16347	16168	16895	17621	18348	19074	19801	20532	21263	21995	22726	23457	24727	25998	27268	26277	25286	25449	24748	24494	25260	26013	26824	28097	29242	30062	28595
190	365	354	361	378	411	441	445	418	452	445	538	727	568	745	1098	934	1003	1086	1250	1646	1775	1907	1856	1719	2338	2084	1836	2021	2560	2663	2340	2469	2597	2726	2854	2983	2839	2695	2550	2406	2262	2224	2186	2149	2111	2073	2190	2308	2425	2428	2430	2687	2754	2783	2770	2806	2889	2906	2915	2897	2733
191	229	238	247	256	266	276	283	291	299	305	315	325	407	488	434	619	640	354	361	347	336	380	420	403	440	494	523	563	572	596	498	482	460	448	443	443	454	456	455	452	441	405	369	369	442	443	443	444	445	445	446	425	389	344	296	296	303	319	317	317	299
192	1198	1221	1268	1372	1471	1571	1674	1828	1936	2132	2295	2483	2534	3413	4194	4242	3986	4335	4883	5895	8310	8215	8120	8026	7931	7836	7795	7753	7712	7670	7629	7519	7408	7298	7187	7077	7164	7251	7337	7424	7511	7707	7903	8098	8294	8490	8827	9163	9500	9475	9450	9607	9669	9728	9720	9684	9654	9728	9759	9658	8972
193	1005	1141	1318	1541	1707	1959	2249	2452	2414	2735	2989	3358	4228	5564	6816	7960	8122	8970	10755	14243	15334	15470	15606	15743	15879	16015	16761	17506	18252	18997	19743	19991	20240	20488	20737	20985	21811	22636	23462	24287	25113	25566	26019	26473	26926	27379	27785	28191	28597	27767	26937	26638	25953	25672	26157	27093	27892	28655	29182	29548	26120
194	806	807	792	659	686	861	868	901	853	910	1041	1052	1112	1229	1500	1562	1452	1630	1066	1290	1518	1574	1630	1687	1743	1799	1838	1876	1915	1953	1992	2086	2180	2275	2369	2463	2583	2703	2823	2943	3063	3153	3244	3334	3425	3515	3727	3938	4150	4353	4555	4901	5309	5448	5662	5878	6149	6522	6622	6567	6230
195	273	289	307	305	306	311	312	329	335	360	398	420	443	532	664	784	948	1146	1202	1211	1063	1038	1013	987	962	937	955	974	992	1011	1029	1055	1082	1108	1135	1161	1208	1255	1303	1350	1397	1440	1483	1527	1570	1613	1729	1844	1960	1992	2023	2167	2365	2388	2405	2429	2436	2375	2239	2128	1995
196	929	947	969	1003	1073	1198	1437	1620	1756	1821	1905	2080	2339	2502	3046	3867	4217	5349	6128	6507	6588	6425	6263	6100	5938	5775	5685	5595	5504	5414	5324	5246	5168	5091	5013	4935	4941	4947	4952	4958	4964	5197	5430	5663	5896	6129	6348	6568	6787	6914	7207	7496	7641	7773	7834	7869	7405	7443	7730	7734	6426
197	3665	3737	3825	3958	4234	4727	5672	6397	6931	7190	7519	8209	9235	9878	12026	15266	16646	21117	24191	25688	26007	26835	27663	28491	29319	30147	30541	30935	31329	31723	32117	33199	34281	35362	36444	37526	38749	39973	41196	42420	43643	44375	45108	45840	46573	47305	47682	48060	48437	47596	46755	46600	50335	47219	47723	47938	48704	49786	50854	51623	49543
198	257	308	321	370	434	459	490	464	483	621	643	760	794	1165	1347	1425	1306	1413	1534	1799	2298	2347	2396	2444	2493	2542	2812	3083	3353	3624	3894	3926	3958	3990	4022	4054	4088	4123	4157	4192	4226	4284	4342	4400	4458	4516	4593	4671	4748	4751	4754	4739	4803	4866	4908	4917	4932	4993	5072	5168	5040
199	2541	2750	2966	3192	3533	3851	4150	4470	4716	5087	5640	6112	7178	8694	9633	12047	12943	13633	15028	17716	20362	20730	21098	21465	21833	22201	22674	23148	23621	24095	24568	24583	24597	24612	24626	24641	25550	26459	27367	28276	29185	29889	30593	31296	32000	32704	33215	33726	34237	34005	33773	34515	34267	34494	35026	36177	36465	36901	37186	37542	36463
200	2918	3239	3502	3770	4110	4306	4576	4865	5130	5496	5994	7139	8672	11579	13319	15360	16216	17372	24256	27205	28566	28865	29163	29462	29760	30059	30769	31479	32189	32899	33609	33310	33012	32713	32415	32116	32651	33186	33722	34257	34792	35012	35232	35451	35671	35891	36772	37654	38535	38456	38376	38720	38818	39128	39464	39436	39815	39983	40825	40998	39828
201	424	452	514	538	581	617	544	620	665	823	758	887	1012	1036	1595	2041	2207	2154	2512	2601	3308	3290	3271	3253	3234	3216	3166	3117	3067	3018	2968	3131	3294	3458	3621	3784	3778	3773	3767	3762	3756	3831	3907	3982	4058	4133	4255	4377	4499	4624	4749	4357	3609	2702	2726	2768	2624	2602	2590	2522	2436
202	240	270	291	322	362	378	383	403	399	461	535	612	767	1055	1207	1256	1590	1912	2188	2546	3176	3332	3413	3110	3448	3634	4133	5038	5910	6748	7522	8338	9148	9912	10790	11632	12478	13333	13927	14978	16072	16140	17213	18213	19856	21527	23330	25424	26019	25721	28901	30539	31609	32717	34348	36000	36576	37389	38191	38768	37206
203	820	706	631	667	749	858	914	864	851	930	1009	1054	1166	1437	1591	1754	1753	1996	1909	2180	2488	2623	2689	2770	2950	3176	3133	3090	3047	3004	2961	2576	2190	1805	1419	1034	1021	1008	995	982	969	1075	1181	1288	1394	1500	1594	1687	1781	1861	1940	2028	2121	2218	2305	2342	2446	2561	2694	2829	2890
204	329	351	372	386	411	450	525	544	570	609	626	633	682	878	1081	1144	1274	1449	1720	1919	2221	2302	2383	2465	2546	2627	2888	3149	3411	3672	3933	4285	4636	4988	5339	5691	5652	5613	5575	5536	5497	5733	5968	6204	6439	6675	6909	7144	7378	7526	7673	7713	8239	8426	8460	8669	8927	9262	9622	9801	9185
205	1357	1398	1566	1523	1650	1715	1834	1824	1914	2086	2215	2408	2637	3401	4338	4426	4821	5188	5735	6691	7825	8845	8043	6914	6640	6708	6703	6916	7732	8341	8531	8132	7733	7335	6936	6537	6709	6880	7052	7223	7395	7492	7589	7686	7783	7880	8305	8730	9155	9177	9198	9395	9335	9591	9913	10259	10540	10644	10942	11367	10694
206	250	235	228	245	274	337	362	358	365	396	400	410	389	464	572	695	588	639	740	796	818	800	794	749	756	788	810	884	846	724	753	795	835	883	936	995	1050	1072	966	981	1101	1251	1134	1069	1039	1085	1009	1105	1237	1373	1483	1546	1607	1608	1652	1678	1708	1629	1594	1939	2520
207	205	211	219	235	267	291	325	334	335	354	321	350	402	476	642	691	679	835	867	915	1135	1096	1057	1018	979	940	935	931	926	922	917	899	881	862	844	826	835	844	852	861	870	868	865	863	860	858	864	869	875	885	895	913	930	941	969	995	1011	1026	1049	1074	1071
210	1685	1808	1890	2051	2132	2180	2111	2185	2138	2160	2248	2427	2909	3490	5406	6409	6491	8051	9016	11478	15305	14756	14207	13659	13110	12561	12213	11865	11516	11168	10820	10890	10960	11031	11101	11171	11717	12264	12810	13357	13903	15134	16365	17596	18827	20058	21399	22739	24080	23580	23080	22925	23079	23324	23364	23460	21559	20395	19920	19791	18016
211	492	592	591	676	661	625	643	656	719	749	820	945	1235	1480	1886	2254	2294	2535	2882	3379	4001	4066	4132	4197	4263	4328	4355	4382	4409	4436	4463	4562	4662	4761	4861	4960	5197	5434	5672	5909	6146	6370	6594	6819	7043	7267	7594	7921	8248	8435	8622	8308	8525	8625	8727	8701	8702	8802	8941	8995	8126
212	1899	1060	1150	1302	1372	1434	1657	1799	1968	2143	1841	1714	2107	2594	3512	4308	4844	5426	5897	7919	5959	6116	6274	6431	6589	6746	7014	7283	7551	7820	8088	8213	8337	8462	8586	8711	8934	9158	9381	9605	9828	10155	10483	10810	11138	11465	11779	12092	12406	12477	12547	13363	13348	13599	13720	14006	14278	15151	15398	15304	15438
213	652	633	646	675	734	788	794	793	817	892	962	1025	1119	1390	1726	1856	1913	2127	2303	2668	3047	3226	3128	2998	2984	3083	3136	3010	3704	3683	3749	3409	3068	2728	2387	2047	2102	2157	2212	2267	2322	2810	3298	3786	4274	4762	5364	5965	6567	6995	7422	8384	9172	9954	10817	11355	11849	12408	12967	13575	12920
216	138	139	137	153	168	244	247	249	259	282	295	322	329	366	438	479	482	562	449	385	217	227	358	357	559	526	533	541	548	556	563	585	606	628	649	671	692	712	733	753	774	801	829	856	884	911	967	1023	1079	1110	1141	1206	1214	1209	1223	1239	1256	1251	1285	1322	1316
217	868	868	868	868	868	868	875	914	989	1078	1152	1284	1512	1940	2876	3270	3850	4347	4577	5485	6172	5834	6425	6976	7141	7495	7971	6448	7483	8244	8101	7266	6432	5597	4763	3928	3886	3844	3802	3760	3718	4095	4473	4850	5228	5605	5994	6384	6773	6429	6085	6424	6452	6466	6389	5778	5943	6110	6355	6596	6391
218	4243	4431	4738	5041	5445	5849	6353	6756	7258	7872	8443	9278	10683	21649	50172	79268	88408	98607	82463	96736	123263	115929	108594	101260	93925	86591	83973	81355	78738	76120	73502	72429	71356	70283	69210	68137	68325	68513	68702	68890	69078	68633	68189	67744	67300	66855	61690	56526	51361	46857	42353	42842	45027	46836	49035	50497	52847	52801	53074	53246	50194
219	2636	2772	2887	3041	3302	3533	3741	3862	3620	3878	4282	4818	5519	6214	6711	8026	7713	8714	11043	14337	18368	18771	19175	19578	19982	20385	21050	21715	22380	23045	23710	24043	24376	24708	25041	25374	26219	27063	27908	28752	29597	30226	30856	31485	32115	32744	33141	33539	33936	33126	32315	32765	32990	33545	34312	34898	35300	35992	36277	36665	32747
220	456	429	415	446	500	615	660	653	666	722	729	747	709	847	1043	1267	1072	1166	1350	1452	1491	1459	1449	1365	1374	1479	1373	1470	1065	895	835	823	811	800	788	776	789	803	816	830	843	882	921	961	1000	1039	1084	1128	1173	1214	1254	1305	1325	1371	1417	1464	1511	1559	1593	1635	1618
221	5276	5373	5691	5918	6269	6711	7273	7603	8224	8794	9153	9818	10690	11836	12727	13769	15199	16747	18731	20702	22313	23487	24661	25836	27010	28184	28833	29483	30132	30782	31431	31918	32406	32893	33381	33868	35001	36134	37266	38399	39532	40102	40672	41242	41812	42382	42642	42903	43163	42660	42156	42606	43325	43745	44559	45383	45807	46539	47658	48530	46734
