0	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
2	2232.33	2273.4	2314.47	2355.54	2396.61	2437.68	2478.75	2519.82	2560.89	2601.96	2643.03	2665.47	2687.9	2710.34	2732.77	2755.21	2777.64	2800.07	2822.51	2844.94	2867.38	2867.48	2867.59	2867.69	2867.8	2867.91	2868.01	2868.12	2868.22	2868.33	2868.44	2856.93	2845.42	2833.92	2822.41	2810.9	2799.4	2787.89	2776.39	2764.88	2753.37	2744.58	2735.8	2727.01	2718.22	2709.43	2700.64	2691.86	2683.07	2674.28	2665.49	2658.48	2651.46	2644.44	2637.43	2630.41	2623.39	2616.37	2609.36	2602.34	2595.32	2583.67	2572.02	2560.36	2548.71	2537.06	2525.4	2513.75	2502.1	2490.44	2478.79	2469.09	2459.4	2449.71	2440.01	2430.32	2420.63	2410.93	2401.24	2391.55	2381.85	2376.49	2371.12	2365.76	2360.39	2355.03	2349.67	2344.3	2338.94	2333.57	2328.21
3	25638.3	26686.6	27734.9	28783.2	29831.6	30879.9	31928.2	32976.6	34024.9	35073.2	36121.6	37182.9	38244.3	39305.7	40367.1	41428.5	42489.8	43551.2	44612.6	45674	46735.3	47668.9	48602.6	49536.2	50469.8	51403.4	52337	53270.6	54204.2	55137.8	56071.4	56699.9	57328.3	57956.8	58585.3	59213.7	59842.2	60470.7	61099.1	61727.6	62356.1	62994.7	63633.3	64272	64910.6	65549.2	66187.9	66826.5	67465.1	68103.8	68742.4	69470.7	70199.1	70927.4	71655.7	72384.1	73112.4	73840.7	74569	75297.4	76025.7	76461.2	76896.8	77332.3	77767.9	78203.4	78638.9	79074.5	79510	79945.5	80381.1	81181.2	81981.3	82781.4	83581.5	84381.6	85181.8	85981.9	86782	87582.1	88382.2	89267.2	90152.2	91037.2	91922.2	92807.1	93692.1	94577.1	95462.1	96347.1	97232.1
6	10138.7	10588.5	11038.2	11487.9	11937.7	12387.4	12837.1	13286.9	13736.6	14186.3	14636.1	15251.8	15867.4	16483.1	17098.8	17714.5	18330.2	18945.9	19561.5	20177.2	20792.9	21451.5	22110.1	22768.8	23427.4	24086	24744.6	25403.2	26061.8	26720.5	27379.1	28190.1	29001.1	29812.1	30623	31434	32245	33056	33867	34678	35489	36519.6	37550.1	38580.7	39611.2	40641.8	41672.3	42702.9	43733.4	44764	45794.5	46962.7	48130.8	49299	50467.1	51635.3	52803.4	53971.6	55139.8	56307.9	57476.1	58797.9	60119.7	61441.6	62763.4	64085.2	65407.1	66728.9	68050.8	69372.6	70694.4	72051.7	73408.9	74766.2	76123.4	77480.7	78837.9	80195.2	81552.4	82909.7	84266.9	85572.3	86877.6	88183	89488.4	90793.7	92099.1	93404.4	94709.8	96015.2	97320.5
10	58191.3	59766.2	61341.1	62916	64490.9	66065.8	67640.7	69215.6	70790.5	72365.3	73940.2	75534.2	77128.2	78722.2	80316.2	81910.1	83504.1	85098.1	86692.1	88286.1	89880.1	90987.8	92095.6	93203.4	94311.2	95419	96526.8	97634.6	98742.4	99850.2	100958	101776	102595	103413	104232	105050	105869	106687	107506	108324	109143	109924	110705	111486	112267	113048	113829	114610	115391	116172	116953	117593	118234	118875	119515	120156	120797	121437	122078	122718	123359	124604	125850	127095	128340	129586	130831	132076	133322	134567	135812	136734	137655	138577	139499	140420	141342	142263	143185	144106	145028	145432	145835	146239	146643	147046	147450	147854	148257	148661	149065
11	1720.51	1757.38	1794.25	1831.12	1867.99	1904.86	1941.73	1978.59	2015.46	2052.33	2089.2	2122.08	2154.96	2187.83	2220.71	2253.59	2286.47	2319.35	2352.22	2385.1	2417.98	2437.12	2456.27	2475.42	2494.56	2513.71	2532.86	2552	2571.15	2590.3	2609.44	2606.47	2603.5	2600.53	2597.56	2594.59	2591.62	2588.66	2585.69	2582.72	2579.75	2585.82	2591.9	2597.97	2604.05	2610.13	2616.2	2622.28	2628.35	2634.43	2640.51	2649.22	2657.94	2666.66	2675.37	2684.09	2692.81	2701.52	2710.24	2718.96	2727.67	2732.3	2736.94	2741.57	2746.2	2750.83	2755.46	2760.09	2764.72	2769.35	2773.99	2779.94	2785.89	2791.85	2797.8	2803.76	2809.71	2815.67	2821.62	2827.58	2833.53	2838.6	2843.66	2848.72	2853.79	2858.85	2863.91	2868.98	2874.04	2879.1	2884.17
13	71918.4	72582.2	73246.1	73909.9	74573.8	75237.6	75901.5	76565.3	77229.2	77893.1	78556.9	78746.1	78935.3	79124.5	79313.7	79502.9	79692.1	79881.3	80070.5	80259.7	80448.9	80080.7	79712.5	79344.2	78976	78607.8	78239.5	77871.3	77503.1	77134.8	76766.6	76075.7	75384.8	74693.9	74003	73312.2	72621.3	71930.4	71239.5	70548.6	69857.7	69280.7	68703.7	68126.8	67549.8	66972.8	66395.8	65818.8	65241.9	64664.9	64087.9	63659.1	63230.2	62801.4	62372.6	61943.8	61514.9	61086.1	60657.3	60228.4	59799.6	59308.1	58816.6	58325.1	57833.6	57342.1	56850.6	56359.1	55867.6	55376.1	54884.6	54350.3	53816.1	53281.8	52747.6	52213.3	51679.1	51144.8	50610.6	50076.3	49542.1	49123.4	48704.7	48286	47867.3	47448.6	47029.9	46611.2	46192.5	45773.8	45355.1
14	27748.3	27989	28229.6	28470.3	28711	28951.6	29192.3	29433	29673.6	29914.3	30155	30368.9	30582.9	30796.9	31010.9	31224.9	31438.8	31652.8	31866.8	32080.8	32294.8	32405.5	32516.3	32627.1	32737.9	32848.7	32959.4	33070.2	33181	33291.8	33402.6	33480.7	33558.9	33637.1	33715.2	33793.4	33871.6	33949.8	34027.9	34106.1	34184.3	34221.1	34257.9	34294.8	34331.6	34368.4	34405.3	34442.1	34478.9	34515.8	34552.6	34453	34353.5	34253.9	34154.3	34054.7	33955.2	33855.6	33756	33656.4	33556.9	33376.3	33195.7	33015.1	32834.5	32653.9	32473.3	32292.7	32112.1	31931.5	31751	31615.9	31480.8	31345.7	31210.6	31075.5	30940.4	30805.3	30670.2	30535.1	30400	30264.2	30128.3	29992.5	29856.6	29720.8	29584.9	29449.1	29313.2	29177.4	29041.5
15	8204.43	8380.24	8556.06	8731.87	8907.68	9083.5	9259.31	9435.12	9610.94	9786.75	9962.56	10119.3	10276.1	10432.9	10589.7	10746.5	10903.2	11060	11216.8	11373.6	11530.4	11621.7	11713	11804.3	11895.6	11986.9	12078.2	12169.5	12260.8	12352.1	12443.4	12429.2	12415.1	12400.9	12386.7	12372.6	12358.4	12344.3	12330.1	12315.9	12301.8	12330.8	12359.7	12388.7	12417.7	12446.6	12475.6	12504.6	12533.6	12562.5	12591.5	12633.1	12674.6	12716.2	12757.8	12799.4	12840.9	12882.5	12924.1	12965.6	13007.2	13029.3	13051.4	13073.4	13095.5	13117.6	13139.7	13161.8	13183.9	13205.9	13228	13256.4	13284.8	13313.2	13341.6	13370	13398.4	13426.8	13455.2	13483.6	13512	13536.1	13560.3	13584.4	13608.6	13632.7	13656.9	13681	13705.1	13729.3	13753.4
17	4194.72	4366.24	4537.76	4709.28	4880.79	5052.31	5223.83	5395.35	5566.87	5738.39	5909.91	6083.56	6257.22	6430.87	6604.53	6778.18	6951.83	7125.49	7299.14	7472.79	7646.45	7799.2	7951.95	8104.69	8257.44	8410.19	8562.94	8715.69	8868.44	9021.19	9173.94	9276.76	9379.58	9482.41	9585.23	9688.06	9790.88	9893.71	9996.53	10099.4	10202.2	10306.7	10411.2	10515.6	10620.1	10724.6	10829.1	10933.6	11038.1	11142.6	11247.1	11366.2	11485.4	11604.5	11723.7	11842.9	11962	12081.2	12200.4	12319.5	12438.7	12510	12581.2	12652.5	12723.7	12795	12866.2	12937.5	13008.8	13080	13151.3	13282.2	13413.1	13544	13674.9	13805.8	13936.7	14067.6	14198.5	14329.5	14460.4	14605.2	14750	14894.7	15039.5	15184.3	15329.1	15473.9	15618.7	15763.5	15908.3
