27	13299.4	13327.8	13356.3	13384.7	13413.1	13441.6	13470	13498.4	13526.9	13555.3	13583.8	13722.8	13861.8	14000.9	14139.9	14279	14418	14557	14696.1	14835.1	14974.1	15201.7	15429.3	15656.9	15884.4	16112	16339.6	16567.1	16794.7	17022.3	17249.8	17471.7	17693.5	17915.3	18137.2	18359	18580.8	18802.7	19024.5	19246.3	19468.2	19834.6	20201	20567.5	20933.9	21300.4	21666.8	22033.2	22399.7	22766.1	23132.5	23604.6	24076.7	24548.8	25020.9	25493	25965.1	26437.2	26909.3	27381.4	27853.5	28000.5	28147.6	28294.6	28441.7	28588.7	28735.8	28882.8	29029.9	29176.9	29324	29454.7	29585.5	29716.2	29847	29977.8	30108.5	30239.3	30370	30500.8	30631.5	30770.6	30909.7	31048.7	31187.8	31326.9	31465.9	31605	31744.1	31883.1	32022.2
28	1332.28	1343.34	1354.4	1365.47	1376.53	1387.59	1398.65	1409.71	1420.78	1431.84	1442.9	1490.32	1537.75	1585.17	1632.59	1680.02	1727.44	1774.86	1822.28	1869.71	1917.13	2040.25	2163.38	2286.5	2409.62	2532.75	2655.87	2778.99	2902.12	3025.24	3148.37	3405.31	3662.26	3919.21	4176.16	4433.11	4690.06	4947.01	5203.96	5460.91	5717.85	6107.19	6496.52	6885.85	7275.18	7664.51	8053.84	8443.17	8832.5	9221.83	9611.16	10106.9	10602.7	11098.5	11594.3	12090.1	12585.9	13081.7	13577.5	14073.2	14569	15168.8	15768.6	16368.4	16968.2	17568	18167.8	18767.6	19367.4	19967.1	20566.9	21303	22039	22775.1	23511.1	24247.1	24983.2	25719.2	26455.2	27191.3	27927.3	28858.7	29790.1	30721.5	31652.9	32584.3	33515.6	34447	35378.4	36309.8	37241.2
29	444987	440589	436190	431792	427393	422995	418596	414198	409799	405401	401002	404727	408452	412177	415902	419627	423353	427078	430803	434528	438253	449666	461078	472491	483904	495316	506729	518142	529555	540967	552380	566882	581383	595885	610386	624888	639389	653891	668392	682894	697396	724145	750895	777645	804395	831145	857895	884645	911394	938144	964894	1002480	1040060	1077640	1115220	1152810	1190390	1227970	1265560	1303140	1340720	1354820	1368910	1383010	1397100	1411200	1425290	1439390	1453490	1467580	1481680	1494670	1507670	1520670	1533670	1546660	1559660	1572660	1585660	1598660	1611650	1616680	1621700	1626720	1631750	1636770	1641790	1646820	1651840	1656860	1661890
31	5004.74	4967.42	4930.09	4892.76	4855.44	4818.11	4780.79	4743.46	4706.13	4668.81	4631.48	4707.11	4782.74	4858.37	4933.99	5009.62	5085.25	5160.88	5236.51	5312.13	5387.76	5551.38	5714.99	5878.61	6042.23	6205.84	6369.46	6533.08	6696.69	6860.31	7023.93	7176.85	7329.78	7482.7	7635.63	7788.56	7941.48	8094.41	8247.33	8400.26	8553.19	8799.41	9045.64	9291.87	9538.1	9784.33	10030.6	10276.8	10523	10769.2	11015.5	11283.8	11552.2	11820.6	12088.9	12357.3	12625.7	12894	13162.4	13430.8	13699.2	14008.2	14317.2	14626.2	14935.3	15244.3	15553.3	15862.4	16171.4	16480.4	16789.5	16880.8	16972.1	17063.5	17154.8	17246.2	17337.5	17428.9	17520.2	17611.5	17702.9	17735.6	17768.3	17801	17833.7	17866.4	17899.1	17931.8	17964.5	17997.2	18029.9
32	46690.4	46790.3	46890.1	46989.9	47089.8	47189.6	47289.5	47389.3	47489.1	47589	47688.8	48176.9	48665.1	49153.2	49641.3	50129.4	50617.6	51105.7	51593.8	52081.9	52570	53369	54167.9	54966.9	55765.8	56564.7	57363.7	58162.6	58961.5	59760.5	60559.4	61338.2	62117	62895.8	63674.6	64453.4	65232.2	66011	66789.7	67568.5	68347.3	69633.8	70920.2	72206.7	73493.2	74779.6	76066.1	77352.5	78639	79925.5	81211.9	82869.3	84526.7	86184.1	87841.5	89498.9	91156.3	92813.7	94471.1	96128.5	97785.9	98302.1	98818.4	99334.6	99850.9	100367	100883	101400	101916	102432	102948	103407	103866	104325	104785	105244	105703	106162	106621	107080	107539	108027	108515	109003	109492	109980	110468	110956	111445	111933	112421
33	670.942	676.513	682.084	687.655	693.226	698.797	704.368	709.938	715.509	721.08	726.651	750.534	774.416	798.298	822.181	846.063	869.946	893.828	917.71	941.593	965.475	1027.48	1089.49	1151.49	1213.5	1275.5	1337.51	1399.51	1461.52	1523.53	1585.53	1714.93	1844.33	1973.73	2103.13	2232.53	2361.94	2491.34	2620.74	2750.14	2879.54	3075.61	3271.67	3467.74	3663.81	3859.88	4055.95	4252.02	4448.09	4644.16	4840.22	5089.91	5339.59	5589.27	5838.95	6088.63	6338.31	6587.99	6837.67	7087.35	7337.03	7639.09	7941.15	8243.2	8545.26	8847.32	9149.37	9451.43	9753.49	10055.5	10357.6	10728.3	11098.9	11469.6	11840.3	12211	12581.6	12952.3	13323	13693.6	14064.3	14533.4	15002.4	15471.5	15940.5	16409.6	16878.6	17347.7	17816.7	18285.8	18754.8
34	133.091	134.196	135.301	136.406	137.511	138.616	139.721	140.826	141.931	143.036	144.141	148.879	153.616	158.354	163.091	167.828	172.566	177.303	182.041	186.778	191.516	203.815	216.115	228.415	240.714	253.014	265.314	277.613	289.913	302.213	314.512	340.181	365.849	391.518	417.186	442.854	468.523	494.191	519.86	545.528	571.197	610.09	648.983	687.876	726.768	765.661	804.555	843.447	882.34	921.233	960.126	1009.65	1059.18	1108.71	1158.24	1207.76	1257.29	1306.82	1356.35	1405.88	1455.4	1515.32	1575.24	1635.15	1695.07	1754.99	1814.91	1874.82	1934.74	1994.66	2054.58	2128.1	2201.63	2275.16	2348.69	2422.22	2495.74	2569.27	2642.8	2716.33	2789.86	2882.9	2975.94	3068.98	3162.03	3255.07	3348.11	3441.16	3534.2	3627.24	3720.28
35	7437.99	7499.75	7561.5	7623.26	7685.02	7746.78	7808.54	7870.3	7932.06	7993.82	8055.58	8320.33	8585.09	8849.85	9114.61	9379.36	9644.12	9908.88	10173.6	10438.4	10703.1	11390.5	12077.9	12765.3	13452.7	14140.1	14827.5	15514.9	16202.2	16889.6	17577	19011.5	20446.1	21880.6	23315.1	24749.6	26184.2	27618.7	29053.2	30487.7	31922.2	34095.8	36269.4	38443	40616.6	42790.2	44963.8	47137.4	49311	51484.6	53658.2	56426.1	59194.1	61962	64729.9	67497.9	70265.8	73033.7	75801.6	78569.6	81337.5	84686.1	88034.7	91383.2	94731.8	98080.4	101429	104778	108126	111475	114823	118932	123042	127151	131260	135369	139479	143588	147697	151806	155916	161115	166315	171515	176715	181915	187115	192314	197514	202714	207914
36	1285.5	1313.08	1340.66	1368.23	1395.81	1423.38	1450.96	1478.54	1506.11	1533.69	1561.26	1604.58	1647.9	1691.21	1734.53	1777.84	1821.16	1864.47	1907.79	1951.11	1994.42	2043.35	2092.29	2141.22	2190.15	2239.08	2288.02	2336.95	2385.88	2434.81	2483.74	2511.98	2540.21	2568.44	2596.67	2624.9	2653.13	2681.36	2709.59	2737.82	2766.06	2778.79	2791.53	2804.27	2817	2829.74	2842.47	2855.21	2867.95	2880.68	2893.42	2907.34	2921.25	2935.17	2949.09	2963.01	2976.92	2990.84	3004.76	3018.67	3032.59	3011.36	2990.12	2968.89	2947.65	2926.42	2905.18	2883.95	2862.71	2841.48	2820.25	2809.63	2799.01	2788.39	2777.77	2767.15	2756.53	2745.91	2735.29	2724.67	2714.05	2702.18	2690.32	2678.46	2666.6	2654.73	2642.87	2631.01	2619.14	2607.28	2595.42
37	5493.76	5539.38	5585	5630.61	5676.23	5721.84	5767.46	5813.07	5858.69	5904.31	5949.92	6145.47	6341.03	6536.58	6732.13	6927.68	7123.24	7318.79	7514.34	7709.89	7905.44	8413.15	8920.86	9428.58	9936.29	10444	10951.7	11459.4	11967.1	12474.8	12982.5	14042.1	15101.7	16161.2	17220.8	18280.3	19339.9	20399.4	21459	22518.5	23578.1	25183.5	26788.9	28394.4	29999.8	31605.2	33210.7	34816.1	36421.6	38027	39632.4	41676.8	43721.3	45765.7	47810.1	49854.5	51898.9	53943.4	55987.8	58032.2	60076.6	62549.9	65023.2	67496.5	69969.8	72443.1	74916.3	77389.6	79862.9	82336.2	84809.5	87844.6	90879.7	93914.8	96949.9	99985	103020	106055	109090	112126	115161	119001	122842	126683	130523	134364	138205	142045	145886	149727	153567
38	606329	593156	579984	566811	553639	540466	527294	514121	500949	487777	474604	475248	475892	476536	477180	477824	478468	479112	479756	480400	481044	489919	498793	507667	516541	525416	534290	543164	552038	560912	569787	578262	586737	595212	603687	612162	620638	629113	637588	646063	654538	666298	678057	689817	701576	713336	725095	736854	748614	760373	772133	787687	803240	818794	834348	849902	865456	881009	896563	912117	927671	948547	969423	990300	1011180	1032050	1052930	1073810	1094680	1115560	1136430	1146390	1156350	1166300	1176260	1186210	1196170	1206120	1216080	1226040	1235990	1242770	1249560	1256340	1263120	1269900	1276680	1283470	1290250	1297030	1303810
41	218.159	219.97	221.782	223.593	225.405	227.216	229.027	230.839	232.65	234.462	236.273	244.039	251.804	259.569	267.335	275.1	282.866	290.631	298.397	306.162	313.927	334.089	354.25	374.411	394.573	414.734	434.896	455.057	475.218	495.38	515.541	557.616	599.691	641.766	683.841	725.916	767.991	810.066	852.141	894.216	936.291	1000.04	1063.8	1127.55	1191.3	1255.05	1318.81	1382.56	1446.31	1510.06	1573.82	1655	1736.18	1817.37	1898.55	1979.74	2060.92	2142.11	2223.29	2304.48	2385.66	2483.88	2582.09	2680.31	2778.52	2876.73	2974.95	3073.16	3171.38	3269.59	3367.81	3488.33	3608.86	3729.39	3849.91	3970.44	4090.96	4211.49	4332.01	4452.54	4573.06	4725.58	4878.09	5030.6	5183.12	5335.63	5488.14	5640.66	5793.17	5945.68	6098.2
