0	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
1	1244.08	1297.91	1351.73	1405.55	1459.38	1513.2	1567.02	1620.85	1674.67	1728.49	1782.32	1873.17	1964.02	2054.87	2145.72	2236.57	2327.43	2418.28	2509.13	2599.98	2690.83	2786.07	2881.31	2976.54	3071.78	3167.02	3262.26	3357.49	3452.73	3547.97	3643.21	3733.27	3823.33	3913.4	4003.46	4093.52	4183.58	4273.65	4363.71	4453.77	4543.84	4662.58	4781.33	4900.07	5018.81	5137.56	5256.31	5375.05	5493.79	5612.54	5731.28	5887.88	6044.47	6201.07	6357.66	6514.26	6670.85	6827.45	6984.04	7140.64	7297.23	7559.97	7822.71	8085.45	8348.19	8610.93	8873.67	9136.41	9399.15	9661.89	9924.63	10144.5	10364.4	10584.3	10804.2	11024.1	11244	11463.9	11683.8	11903.7	12123.6	12346.9	12570.1	12793.4	13016.7	13239.9	13463.2	13686.4	13909.7	14132.9	14356.2
2	5728.33	5729.2	5730.08	5730.95	5731.83	5732.7	5733.57	5734.45	5735.32	5736.2	5737.07	5787.44	5837.8	5888.17	5938.54	5988.9	6039.27	6089.64	6140	6190.37	6240.74	6299.02	6357.31	6415.59	6473.88	6532.16	6590.45	6648.73	6707.02	6765.3	6823.59	6872.21	6920.83	6969.44	7018.06	7066.68	7115.3	7163.92	7212.54	7261.16	7309.77	7397.16	7484.54	7571.93	7659.31	7746.69	7834.08	7921.46	8008.84	8096.23	8183.61	8317.45	8451.3	8585.15	8718.99	8852.84	8986.68	9120.53	9254.38	9388.22	9522.07	9694.6	9867.14	10039.7	10212.2	10384.7	10557.3	10729.8	10902.3	11074.9	11247.4	11454.1	11660.9	11867.6	12074.4	12281.1	12487.8	12694.6	12901.3	13108.1	13314.8	13458.8	13602.8	13746.8	13890.8	14034.9	14178.9	14322.9	14466.9	14610.9	14754.9
3	43331	44694.6	46058.3	47421.9	48785.6	50149.3	51512.9	52876.6	54240.2	55603.9	56967.5	58791	60614.5	62438	64261.5	66085	67908.5	69732	71555.5	73379	75202.5	77346.2	79489.9	81633.6	83777.3	85921	88064.8	90208.5	92352.2	94495.9	96639.6	98679.3	100719	102759	104798	106838	108878	110917	112957	114997	117036	119293	121551	123808	126065	128322	130579	132836	135093	137351	139608	142336	145065	147794	150522	153251	155979	158708	161437	164165	166894	171089	175285	179480	183676	187871	192067	196262	200458	204653	208848	215041	221233	227425	233617	239809	246001	252193	258385	264577	270769	275049	279328	283608	287887	292167	296446	300726	305005	309285	313564
4	272.93	272.931	272.932	272.933	272.934	272.935	272.936	272.937	272.938	272.939	272.94	277.95	282.96	287.97	292.979	297.989	302.999	308.009	313.019	318.029	323.038	327.599	332.16	336.721	341.282	345.843	350.404	354.965	359.526	364.087	368.648	373.473	378.298	383.122	387.947	392.772	397.597	402.422	407.247	412.072	416.897	427.385	437.873	448.362	458.85	469.338	479.827	490.315	500.803	511.291	521.78	536.857	551.934	567.011	582.088	597.165	612.242	627.319	642.396	657.473	672.55	695.209	717.868	740.527	763.186	785.845	808.504	831.163	853.822	876.481	899.14	910.247	921.353	932.46	943.567	954.674	965.78	976.887	987.994	999.101	1010.21	1020.8	1031.39	1041.99	1052.58	1063.17	1073.76	1084.36	1094.95	1105.54	1116.13
6	3611.29	3655.26	3699.23	3743.21	3787.18	3831.15	3875.12	3919.1	3963.07	4007.04	4051.02	4226.08	4401.14	4576.2	4751.26	4926.32	5101.39	5276.45	5451.51	5626.57	5801.63	6113.73	6425.83	6737.93	7050.03	7362.13	7674.22	7986.32	8298.42	8610.52	8922.62	9441.61	9960.61	10479.6	10998.6	11517.6	12036.6	12555.6	13074.6	13593.6	14112.6	14908.4	15704.3	16500.2	17296.1	18091.9	18887.8	19683.7	20479.6	21275.4	22071.3	23069.5	24067.6	25065.8	26064	27062.1	28060.3	29058.4	30056.6	31054.7	32052.9	33307.4	34561.9	35816.4	37071	38325.5	39580	40834.5	42089	43343.5	44598	46512.7	48427.3	50342	52256.7	54171.3	56086	58000.6	59915.3	61829.9	63744.6	66242.4	68740.2	71238	73735.9	76233.7	78731.5	81229.3	83727.1	86225	88722.8
9	118.139	117.839	117.54	117.24	116.941	116.641	116.342	116.042	115.742	115.443	115.143	116.737	118.33	119.924	121.517	123.111	124.704	126.298	127.891	129.485	131.079	133.266	135.454	137.642	139.83	142.018	144.206	146.393	148.581	150.769	152.957	156.012	159.066	162.121	165.175	168.23	171.284	174.339	177.394	180.448	183.503	190.644	197.785	204.926	212.067	219.209	226.35	233.491	240.632	247.773	254.915	266.42	277.926	289.432	300.938	312.444	323.949	335.455	346.961	358.467	369.973	376.814	383.654	390.495	397.336	404.177	411.018	417.859	424.7	431.541	438.381	444.943	451.505	458.067	464.629	471.19	477.752	484.314	490.876	497.438	504	510.879	517.759	524.638	531.518	538.398	545.277	552.157	559.037	565.916	572.796
10	116774	116478	116182	115886	115590	115294	114998	114702	114405	114109	113813	115388	116963	118539	120114	121689	123264	124839	126414	127989	129564	131727	133890	136052	138215	140377	142540	144702	146865	149028	151190	154209	157229	160248	163267	166287	169306	172325	175344	178364	181383	188442	195500	202559	209618	216677	223735	230794	237853	244911	251970	263343	274716	286089	297462	308834	320207	331580	342953	354326	365699	372461	379223	385985	392746	399508	406270	413032	419794	426556	433318	439804	446290	452776	459262	465748	472234	478720	485206	491692	498178	504978	511778	518578	525378	532178	538979	545779	552579	559379	566179
11	6549.79	6494.3	6438.8	6383.31	6327.82	6272.32	6216.83	6161.34	6105.84	6050.35	5994.86	6086.9	6178.94	6270.98	6363.02	6455.06	6547.1	6639.14	6731.18	6823.22	6915.26	6978.36	7041.45	7104.55	7167.65	7230.74	7293.84	7356.93	7420.03	7483.12	7546.22	7607.07	7667.92	7728.77	7789.62	7850.47	7911.33	7972.18	8033.03	8093.88	8154.73	8253.8	8352.87	8451.94	8551.01	8650.08	8749.15	8848.22	8947.29	9046.35	9145.42	9342.15	9538.87	9735.59	9932.32	10129	10325.8	10522.5	10719.2	10915.9	11112.7	11324.3	11535.9	11747.5	11959.1	12170.7	12382.3	12593.9	12805.5	13017.1	13228.7	13332.7	13436.8	13540.9	13645	13749.1	13853.1	13957.2	14061.3	14165.4	14269.4	14374.1	14478.7	14583.3	14687.9	14792.6	14897.2	15001.8	15106.4	15211.1	15315.7
13	239220	239059	238898	238737	238577	238416	238255	238094	237934	237773	237612	239279	240946	242614	244281	245948	247615	249282	250949	252616	254283	255555	256826	258098	259370	260641	261913	263184	264456	265728	266999	268323	269647	270971	272295	273619	274944	276268	277592	278916	280240	282732	285224	287716	290208	292699	295191	297683	300175	302667	305159	308065	310971	313877	316783	319689	322595	325501	328407	331313	334219	337802	341385	344967	348550	352133	355715	359298	362881	366463	370046	374522	378999	383475	387952	392428	396904	401381	405857	410334	414810	421564	428319	435073	441828	448582	455337	462091	468846	475600	482354
