0	1
1	0.994
2	0.997
3	0.994
4	0.994
5	0.994
6	0.997
9	0.994
10	0.997
11	0.994
13	0.994
14	0.994
15	0.997
16	0.994
17	0.994
18	0.997
19	0.994
20	0.997
21	0.99
22	0.997
23	0.997
24	0.994
25	0.997
26	0.997
27	0.997
28	0.994
29	0.997
31	0.994
32	0.997
33	0.994
34	0.997
35	0.997
36	0.997
37	0.997
38	0.994
39	0.994
41	0.997
42	0.997
44	0.994
45	0.997
46	0.997
47	0.994
48	0.997
50	0.997
51	0.997
52	0.997
53	0.99
54	0.994
55	0.997
56	0.997
57	0.994
58	0.994
59	0.994
60	0.997
61	0.997
62	0.994
63	0.997
64	0.997
65	0.994
66	0.994
67	0.997
68	0.994
70	0.997
71	0.994
72	0.994
73	0.994
74	0.994
75	0.997
76	0.997
77	0.997
78	0.994
79	0.997
80	0.994
81	0.994
82	0.994
83	0.994
84	0.994
85	0.994
86	0.997
87	0.997
88	0.997
89	0.997
90	0.997
91	0.997
93	0.994
94	0.994
95	0.994
96	0.997
97	0.994
98	0.994
99	0.994
101	0.99
102	0.994
103	0.997
104	0.994
105	0.994
106	0.997
107	0.994
108	0.994
109	0.99
110	0.997
111	0.997
112	0.997
113	0.994
114	0.997
115	0.997
116	0.994
117	0.994
118	0.997
119	0.994
121	0.997
122	0.997
123	0.997
124	0.994
125	0.997
126	0.994
128	0.994
129	0.994
130	0.994
132	0.997
134	0.994
135	0.997
137	0.994
138	0.997
139	0.997
140	0.997
142	0.997
143	0.994
144	0.994
145	0.994
146	0.994
147	0.997
148	0.994
149	0.997
153	0.994
155	0.99
156	0.994
158	0.997
159	0.997
160	0.997
161	0.997
162	0.997
164	0.994
165	0.994
166	0.994
167	0.99
168	0.99
169	0.994
170	0.997
171	0.997
172	0.994
173	0.997
174	0.994
175	0.994
176	0.994
177	0.994
179	0.994
181	0.994
182	0.99
183	0.997
184	0.997
185	0.994
186	0.997
187	0.994
188	0.997
189	0.994
190	0.994
191	0.994
192	0.997
193	0.994
194	0.997
195	0.994
196	0.997
198	0.997
199	0.994
200	0.994
201	0.994
202	0.994
203	0.997
204	0.997
205	0.997
207	0.997
209	0.994
210	0.994
211	0.994
212	0.997
213	0.994
216	0.997
217	0.997
218	0.99
219	0.994
220	0.997
221	0.994
222	0.994
223	0.994
224	0.994
225	0.994
226	0.997
227	0.997
229	0.994
230	0.994
231	0.997
232	0.994
233	0.994
234	0.997
235	0.997
236	0.997
237	0.99
238	0.997
239	0.997
240	0.994
255	0.994
