0	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010
0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51
1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0	531.8346926	568.7843139	594.0090073	591.6663223	740.5861627	910.2558618	1070.164344	1100.260292	1066.29773	1143.26358	1124.391704	1099.513535	1075.332612	1022.828056	798.339076	1415.576551	1149.868309	989.4035846	1012.635989	521.9665218	395.2371043	439.5492722	522.1865725	590.0406424	654.8657127	902.4618349	693.1008809	733.3461728	1152.722746	1216.528379	1174.051416	1473.892299	1327.131256	1214.134005	1208.542874	965.2769572	1172.363641	1356.008068	1747.09801	1747.09801
3	0	0	0	0	0	0	0	0	0	0	0	140.5488918	149.5822894	165.6881829	177.5299973	202.8942712	227.419497	240.1540361	286.5287894	322.2108874	337.5117131	370.5813828	413.2735605	424.3172406	448.0925971	473.5206304	492.7151682	462.7225626	490.0721387	531.4150664	541.2427959	542.1402392	569.6971783	557.3814526	560.1582583	569.1443793	580.02168	585.543501	629.3116051	664.1746689	694.6721746	719.8323528	740.4144947	795.0563308	811.4570024	897.7011959	868.8620019	901.1518552	955.6167434	970.9824571	970.9824571
4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0	91.93522998	101.6233028	116.7316283	142.3983088	147.4970919	64.47491133	62.80411354	61.09791421	63.78179276	66.24406618	64.0233379	65.91978734	69.12646988	57.13211357	66.62576462	64.78914031	63.47515936	62.34897466	61.07892641	60.95760331	62.60844426	61.52917728	59.79730472	58.24766498	56.7529154	59.10352955	80.59575507	85.70385816	84.4461138	88.60885745	97.30165821	101.2056433	112.6463308	102.8985816	128.8129841	171.4248829	158.9695668	194.8113435	202.1545003	202.1545003
7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	0	0	0	0	0	0	0	0	0	0	0	119.4270079	131.9685039	151.5244841	184.8398255	191.4893617	83.66704805	81.47632312	79.23608289	82.81845668	85.9434683	83.04625984	85.44979824	89.61886231	74.09865074	86.37873754	83.9758283	82.25020309	80.73303616	79.04642409	78.88565801	84.8859402	83.22348185	80.68625786	78.49745192	76.56112928	79.76412166	86.69339587	97.29091312	96.07081174	101.1904762	111.398259	116.3940913	127.5004793	138.8286334	158.3824768	173.1523202	215.8359442	215.8359442	215.8359442	215.8359442
10	0	0	0	0	0	0	0	0	0	0	0	870.2783533	920.1361585	955.9427018	985.8052618	1003.729821	1023.60211	1072.188937	1083.727023	1206.597563	1233.264039	1188.240377	1200.059584	1251.223641	1293.723495	1283.016804	1325.533777	1409.986678	1449.551248	1318.755145	1303.027512	1346.998462	1409.927477	1496.378895	1526.596823	1647.618315	1726.125909	1844.970768	1963.40675	2029.691063	2085.41894	2119.209538	2016.207199	2185.664888	2302.665846	2421.979229	2567.045538	2666.933143	2800.351652	2758.766496	2758.766496
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2717.58219	2684.471268	1958.584787	1192.449619	1043.293806	1048.345838	1218.403088	1508.21287	1308.416806	1306.855832	1294.822207	1262.961501	1225.389709	1302.051851	1411.213696	1479.474252	1580.210591	1691.507429	1577.090871	1550.41574	1550.41574
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	1825.62565	1947.152533	2012.660585	2211.689498	2417.211427	2625.219529	2765.084542	2969.48894	3102.006828	3329.609394	3609.978412	3751.642576	3880.928891	4230.343797	4578.882169	4781.616641	4901.589111	5251.197858	5416.283605	5665.977677	5915.260005	6153.346285	6391.290025	6366.126619	6699.562532	7007.61518	7309.094541	7525.685721	7800.534714	8129.103625	8527.228085	8522.159222	8550.957416	8701.87355	8812.657519	8994.521912	9108.514008	9291.353891	9783.763562	10036.66913	10194.22545	10636.68676	10813.52982	10730.8222	10868.56723	11120.1875	11050.44473	11149.27038	11182.40807	11113.30785	11113.30785
14	1814.557064	1882.037534	2006.732118	2125.488009	2235.620236	2310.406616	2379.584018	2461.706187	2627.546862	2836.403034	3035.820092	3230.563003	3419.973369	3636.435853	3786.48863	3745.764955	4075.476695	4142.876042	4340.394545	4541.192053	4682.245465	4699.669531	4730.657513	4833.818856	5077.330508	5287.756453	5324.785195	5537.303579	5709.545754	5886.993212	6078.292989	6310.890807	6273.161685	6151.161861	6234.024901	6386.341269	6609.444409	6638.970001	6759.820061	6963.722163	7109.226715	7338.168003	7423.883945	7698.268004	7804.812409	7973.109203	8219.574366	8180.548642	8190.189046	7944.389156	7944.389156
15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2584.159799	2574.198872	2218.098076	2054.703135	2043.701461	1908.523097	1907.638799	1806.455729	2032.730949	2021.671051	2040.495623	2106.36138	2102.205721	2354.98024	2437.397728	2407.454852	2513.627712	2117.977463	2040.760435	1620.51603	1620.51603
