0	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
6	6121.6	5966.03	6345.98	7130.71	8445.11	10444	13069.2	16400.1	20602	25825.1	32182.5	39818.8	48876.4	59565.2	72199.7	86960.9	104076
2	13446	18162.6	23177.9	30314.7	39207.4	48449.1	56866.1	65014.6	73563.3	82797.3	92723.7	102717	112870	123402	134589	146529	159223
218	67959.1	79428.5	92715.8	107567	120122	129478	136135	142232	149354	157819	167246	177457	188669	200908	214268	228792	244629
10	16713.6	18784.7	20931.6	23661	27557.3	32522.1	38171	44570.3	51881.4	60233.2	69594.3	79859.4	91014.4	103113	116226	130393	145623
11	13339.2	19491.6	25478	33425.7	42180.6	50376.9	57591.6	64633.5	72329.5	80936.3	89977.1	98873.9	108220	118313	129372	141465	154594
13	47086.7	51255.3	55732.8	62706.2	72401.5	83936.9	95531.2	107364	120083	134006	148879	164534	180956	198319	216818	236453	256973
14	48964	52990.8	57401.5	62196.8	68421.5	75280.2	81954.2	88968.6	96805.5	105609	115028	124907	135187	146089	157657	169925	182726
15	13493.3	15733.4	17433.2	19610.4	22886.3	27419.4	32794.6	38911.8	45917	53891.1	62874.5	72932	84190.7	96816	110920	126457	143478
34	721.399	787.299	950.432	1198.14	1595.55	2199.63	3019.96	4114.93	5582.34	7503.78	9943.88	13003.2	16785.2	21405	27003.9	33758.4	41869.4
21	45791.7	51295.4	54551.4	58337.8	63031.2	68267.4	73666.6	79566.4	86272.8	93783.3	101701	109899	118414	127405	137023	147192	157833
23	3231.54	3857.08	4702.24	6017.66	7803.77	10134	12938.5	16322.9	20499.3	25584.1	31676.2	38862.4	47293.3	57104.1	68587.9	81913.1	97278.8
33	2133.48	2435.32	2955.29	3862.37	5116.86	6837.96	9008.87	11740.4	15203.8	19513.8	24690.2	30855.5	38105.4	46609.8	56609.6	68305.3	81843.4
18	6005.84	7885.33	10788.2	14971.8	20469.9	26944.3	33713.1	40824.8	48624.8	57373.4	66881.4	77279.8	88344.9	99982.8	112338	125590	139787
32	22273.4	28221.6	33855.1	40935.8	49131.8	57590.9	65682.3	73969.7	82815.1	92353.8	102539	113441	125137	137731	151395	166327	182818
237	47462.1	50031.5	52523.2	57480.3	63435.3	70184.9	77110.7	84818.9	93714.4	104086	115153	127126	140103	154209	169568	186198	204126
16	26176.8	36743	38797.4	42276.2	47339.2	53542	60164.5	67311.5	75278.2	84214.3	94161.9	105135	117223	130541	145152	161206	178835
27	14582.4	19008	23589.3	29199.2	34794.7	39723.1	43872.8	47738.4	51775.2	56119.5	60506	65050	69733.5	74660.3	79960.3	85731.3	92032.1
20	18677.7	19555.5	20661.6	22687.6	25894.6	30048.4	34591.6	39753.2	45795.4	52854	60811.2	69628.5	79409.7	90325.5	102574	116267	131483
22	7752.25	10211.7	10934.5	12736.7	15875.2	20353.9	25817.9	32281.8	39959.5	49025.7	59402.5	71122.4	84108.2	98419.3	114153	131434	150380
26	7727.7	8511.02	9091.58	10402.2	12958.6	16813.8	21739.7	27762.6	35029.6	43625.8	53529.7	64774.8	77480.3	91789.1	107852	125778	145712
29	13811.4	15715.6	16840.5	19476.1	23748.1	29676.9	36842	45191	54787.9	65808.1	78090.4	91673.2	106389	122214	139155	157228	176459
235	61858.3	60323.9	67881.2	75887	82310	87218.2	91357.6	95674	100752	106876	113296	120224	127580	135547	144375	154325	165554
25	10910.1	12142.7	14393.6	17204.8	20995.6	25728.9	30982.2	36949.4	43879.1	51981	60991.3	70854.1	81474.1	92695.2	104722	117645	131576
28	13668.3	16802.6	19085.4	22014.4	25658.8	30050	34978.3	40607.1	47108.7	54488.4	62722.3	71892.9	82193.8	93750.8	106783	121385	137745
41	858.802	829.258	920.303	1170.04	1588.14	2229.08	3109.68	4286.6	5854.22	7895.8	10477.9	13721.6	17750.1	22697.2	28766.8	36171.3	45108.2
38	43696.3	47504.4	51111.6	56885.3	64963.6	74273.3	83475.8	92986.3	103075	114054	125709	137816	150384	163582	177657	192677	208538
200	66108.7	70683.8	72218.3	75564.7	80475.7	86335.4	92291.5	98806.3	106330	115025	124488	134448	144841	155671	167007	178800	190955
44	21366.2	25004.9	26491.8	29695.3	34764.9	41580.9	49189.6	57285.4	65929.9	75413.8	85676.2	96410.5	107391	118523	129765	141037	152177
45	16514.2	21149.4	25748.6	31296.9	37546.3	44790.8	52366.2	60234.8	69055.2	78895.5	89088.4	99377.3	109945	120963	132472	144305	156271
35	5156.43	6408.27	8023.28	10272.6	13083.9	16558.3	20574.4	25240.6	30759.3	37223.3	44687.9	53243.3	62835	73459.6	85258.6	98376	113029
37	3725.98	4034.06	4623.7	5666.8	7218.8	9358.54	12010.5	15250	19252.4	24142.2	29974.3	36890	44970.3	54390.4	65309.5	77903	92382.9
56	1092.81	1280.93	1465.2	1793.85	2386.28	3293.46	4514.59	6096.59	8133.26	10712.5	13915.3	17834.7	22586.2	28319.9	35248.7	43581.7	53562
48	3793.45	3905.32	4299	4931.67	5918.96	7293.28	8993.77	11102.9	13740.7	16994.9	20892.3	25537.8	31013.4	37398.3	44794	53319.9	63148
46	12522.4	15296.7	17299.9	20958.7	26608.9	33963.1	42212.8	51243.4	61161	72070.5	83911.3	96560.7	109861	123776	138316	153451	169077
50	18231.6	22484.1	25178.2	29677.5	35606.9	42781.1	50559.1	58938.7	68120.6	78149.2	88696.5	99661.3	110888	122454	134382	146656	159183
52	6128.75	7566.87	9796.09	12958.7	17678.5	23971.7	31822.3	41208.7	52230.2	65043.6	79524.3	95620.5	113280	132596	153744	176847	201825
53	28547.3	32783.2	36311.1	41049.3	47013.3	53684.2	60405.1	67635.4	75792.5	85084.4	95324.6	106445	118527	131777	146409	162529	180149
54	36777.7	38930.7	42695.6	47860.5	54417.3	61399.8	67893.8	74543.5	81664.3	89604.8	98147.5	107004	115962	124969	134106	143488	153094
78	48022.3	50700.7	53353.2	57751.7	64423.5	72445.4	80487.3	88675.8	97359.2	106731	116537	126624	136867	147252	157881	168820	179983
58	4793.83	5725.86	7205.17	9701.75	12503.7	15606.9	18991.8	22785.9	27183.3	32293	38040.6	44458.7	51548.3	59312.5	67974.6	77712.5	88623.9
57	51436.4	57371.7	60393.1	64969.8	71369.7	78984.5	86651	94505.5	102863	111900	121098	130254	139452	148736	158188	167923	177784
60	16860.9	21682.3	26964.9	34075.5	42892.5	52837.7	62973.1	73487.3	84789.6	97198.2	110573	124942	140283	156650	174248	193224	213752
3	10761.5	11707.6	12168.5	13363.6	15393.5	18394.9	22097.8	26679.4	32473.8	39708.4	48252.7	58139.1	69458.5	82451.7	97465.4	114794	134601
61	10417.1	11259.3	12417.9	14385.2	17474.9	21578.9	26298.3	31665.1	37865	45005.3	52984.3	61775.5	71310.6	81633.5	92793.5	104845	117819
62	12095.7	13936.1	17366.6	22940.2	31095.2	41383.3	52843.6	65569.5	79927.1	96033	113447	132377	152951	175414	199982	227016	256687
65	1738.39	1885.79	2137.33	2662.82	3611.89	5097.99	7119.6	9740.6	13086.6	17274.8	22395.4	28619.4	35974.9	44529.3	54436.8	65928	79229.2
229	1781.7	1938.35	2016.41	2330.29	2976.82	4016.71	5416.26	7278.91	9787.16	13144	17493.9	23040.9	30025.7	38718.1	49443.7	62571.6	78489.9
193	33691.3	39320	41292.2	45181.3	51149.1	58604.6	66494.1	75142.4	84732.2	95182.9	105949	116871	127871	139048	150480	162313	174576
66	33632.8	35681	43823.5	51749.8	59248.7	65130.4	69706.6	74218	79445.8	85242.7	91172	97029.9	102726	108291	113801	119278	124687
67	2316.68	2811.4	3600.74	4808.41	6587.34	9036.32	12057.7	15736.4	20251.3	25827.9	32524.1	40528.2	49903.8	60703.7	73127	87430	103867
71	44698.9	47681.5	51238	55640.1	61750.2	68818.6	75752.6	83158.5	91324.4	100231	109457	118878	128586	138882	149822	161324	173126
70	10990.5	14624	17576.1	21981.5	28327.9	36305.2	45252.3	55295.6	66749.2	79618.7	93907.2	109620	126748	145417	165613	187511	211174
72	41815.3	46236.3	49347.4	53200.3	58443.1	64701	71314.6	78440.3	86269.7	94807.7	103832	113291	123260	133870	145251	157319	169954
75	14054.2	14303.9	15326.4	17649.2	20633.9	24173.8	28020.3	32320.7	37331.1	43202.2	49819	57156	65156.2	73854.5	83369.9	93871.9	105498
219	39953.4	45353.4	48408.7	53375.3	61171.9	71203.7	81799.8	93028.5	105216	118350	131896	145587	159437	173613	188233	203300	218551
77	13794.2	21285.1	30471.8	44309	59434.4	72482.3	82489.5	91176.1	99877.6	108720	117207	125491	133841	142587	151953	161998	172765
79	5318.26	5698.2	6781.78	8395.5	10655.5	13607	17098.4	21262.3	26291.4	32346.5	39348.1	47409.4	56615.5	67101.5	79041.4	92613	107986
87	2631.37	3097.77	3770.39	4908.74	6658.54	9139.46	12300.9	16200.1	21014.4	26910.9	33952.4	42310.9	51982	63138.8	75928.7	90587.3	107340
76	2069.24	2450.66	2924.81	3727.31	4848.33	6366.6	8257.08	10573.5	13442.9	16950.8	21168.3	26181.1	32032.2	38781.4	46561.3	55511.9	65824.5
88	2115.78	2458.78	2884.11	3516.67	4482.78	5869.83	7658.3	9926.39	12807.8	16423.1	20868.1	26250.3	32661.8	40198.5	49045.5	59410.3	71525
64	15214.3	11584.1	10049.9	11141.9	13087.5	15809.3	19135.4	23170.8	28118.1	34086.7	40934.1	48777.5	57754.8	67942.1	79456.5	92451.5	107182
81	26018.2	32339.1	36237	40545.6	46273.4	52649.6	59004	65675.3	72833.7	80500.3	88365.8	96299.9	104246	112277	120480	128914	137602
86	8207.59	9614.97	11028.8	13162.1	16300.6	20434.2	25298.6	30918.4	37418.8	44829.3	53012.1	62052.6	71895.1	82520.3	94069.7	106641	120291
73	35395.2	49682.4	52065.9	56362.2	62659.3	70529.6	79334.4	89289.5	100845	114212	129082	145475	163114	182111	202772	225568	250732
89	18555.7	76974.2	167695	287803	397933	447439	450817	435097	415673	397846	382981	370973	361600	355093	351498	350612	352102
91	5068.19	6100.6	6987.64	8524.76	11131.8	14942	19767.7	25694.4	32932	41674.7	52041	64005.5	77393.4	92155.6	108391	126194	145642
51	26501.1	35959.3	42744.2	49845.7	56947.9	63369.1	68786.5	73828.9	79094.6	84877.7	91177.6	97974.9	105262	113152	121798	131362	141957
90	2978.16	2761.73	2960.96	3722.36	5139.58	7434.38	10625.2	14904.4	20594.5	28022.2	37240.8	48483.2	61896.9	77696.8	96216.7	117802	142693
93	30344.1	35995	41737.5	48439.6	55607	62531.3	68845.5	74983.5	81406.9	88314	95547.6	102914	110246	117484	124679	131892	139114
96	11669.4	14319.5	17424.1	21419.5	26602.7	32461.7	38334.2	44490.5	51147.3	58328.2	66007.7	74153.2	82708.1	91695.1	101106	110933	121153
95	6118.01	8233.48	10655.4	13828.4	18014.8	23046.9	28539.8	34583.7	41391.9	49072.6	57478	66644.3	76456.1	86910.4	98047.1	109898	122482
99	90204.5	112711	122660	134179	150257	171230	195072	219926	245899	272717	298999	324191	348441	372434	396692	421191	446060
97	14482.2	16221.2	17370.7	19231	21536.7	24373.6	27436.1	30803.2	34794.3	39513.2	44680	50258.4	56305.5	62898.6	70100.7	77929.5	86376.3
98	9356.22	9534.99	10126.2	12540.3	18148.4	25318.1	33168	41592.1	50821.1	61018.7	72073.4	83935.2	96502.1	109871	124253	139853	156989
94	49058.4	58088.3	64758.8	73576.2	84095.3	94623.1	103843	112538	121507	131017	140715	150417	160090	169898	179954	190086	200008
101	40097	46624.8	52085.5	59009.2	67588.1	76861.7	85589.7	94754.7	104901	116088	127936	140264	152962	166106	179844	194262	209370
102	35690.7	41304	43578.4	47510	52939.4	59513.2	66319	73526.7	81272.7	89668.7	98432.7	107343	116339	125558	135103	145061	155375
103	9227.12	10807.5	11784.6	13547.1	16699	21193.6	26578.2	32938.9	40567.2	49597	60006.2	71814.1	84947.7	99480.8	115474	132980	152142
105	9278.97	9573.51	10246.9	11593.4	13934.4	17189.7	21123.3	25749.2	31191.6	37421.6	44373.8	52009.5	60408.1	69666.9	79857.6	91025.3	103233
104	40727.7	44607.6	47600.1	52881	60143.5	68898.6	77820	86734	95845.7	105471	115655	126377	137559	149121	160993	173165	185724
106	25193.8	29848.7	33532.2	38974.5	45541.7	52401.5	58965.8	65893.3	73876.3	83178.8	93603.5	104955	117319	130985	146199	163141	181942
107	4544.28	5438.58	6520.61	8043.62	10234.9	13181.3	16715.9	20934.6	25982.4	32024.5	39046.7	47143	56362.6	66818.4	78644.3	92071	107312
110	4932.4	5814.77	6775.18	8287.4	10452.6	13190.3	16320.7	19945	24223.3	29234	34956.6	41380.5	48570.9	56649.8	65788	76048.2	87489
36	4302.58	5287.43	6955.79	9453.46	13085.1	17971.9	23908.6	30900.8	39509.2	49849.6	61626.6	74783.6	89325.2	105365	122982	142316	163523
168	41367.6	47188.2	52561.8	58760	66179	74191.8	81607.2	88871.6	96364.4	104327	112392	120353	128048	135458	142748	150065	157333
109	42861.5	47122	50475.5	55663.6	62477.4	70002.8	78167.5	87111.7	97150.8	108052	119147	131104	143842	157483	172275	188398	206129
111	7689.29	8577.09	10361	13062.9	16839.1	21743.4	27503.3	34181.1	41999.4	51139.8	61343.9	72709.4	85121.2	98715.8	113623	129996	147962
113	12928.2	11765.4	12752	14522.9	17471.4	21592.3	26500.2	32220.4	38841.1	46413.5	54833.3	64054.2	74092.8	85138.5	97320.1	110665	125302
115	1370.46	1579.62	1956.41	2442.46	3182.63	4266.15	5685.17	7500.15	9820.86	12735.9	16332.2	20741.7	26062	32385.8	39864.1	48660.9	58966.4
116	15794.2	22313.9	24302.1	25739.4	30233.4	37722.9	47679.9	60102.3	74987.2	92153.7	111256	132326	155494	180949	208988	239841	273992
194	13080.2	12413.8	14514.2	17788	22403	28082.3	34174.8	40827.1	48275.7	56588	65728.3	75719	86612.7	98482	111352	125266	140290
114	2375.84	2560.55	2795.8	3365.7	4237.15	5422.58	6864.07	8634.11	10855.3	13643.6	17059.6	21152.7	25975.1	31640.9	38302.9	46127.9	55286.8
118	34360.9	41525.1	51128.6	60142.5	69873.6	79563.8	87591.2	94910	102271	109795	117402	124684	131577	138210	144776	151361	157916
119	108051	113293	123650	129983	135353	139861	144601	149965	156313	164003	172349	181019	189875	199060	208784	219155	230102
112	27637.6	33688.4	39808.9	46806.1	55069.7	63962.9	72847.5	81632	91035.5	101227	111967	123017	134341	146016	158161	170821	183946
137	7703.07	8849.41	10175.7	12142.9	15101.8	19157.3	24113	30125.4	37525.5	46463.7	56767.9	68533.8	81943.9	97012.8	113924	132886	154098
169	10092.6	12653.5	17381.4	24398.4	32552.4	40186.2	46455.1	52146.5	57957.2	64183	70643.7	77287.7	84196.1	91554.7	99529.7	108214	117626
121	1454.05	1642.47	1904.89	2372.02	3110.35	4185.79	5589.93	7391.6	9705.2	12655.3	16333.7	20859.5	26279.3	32690.3	40249.5	49138.5	59565.4
132	17701.9	20446.5	22826.9	26504.2	31712	38201.3	45241.5	52726.1	60704.5	69232	78234.1	87514.7	96864.6	106211	115509	124695	133778
205	15644.1	18361.9	21815.8	26051.3	31262.1	37015.4	42896	49191.1	56125	64545.3	74829.2	86617.3	99612.1	113669	128831	145174	162840
125	2158.09	2324.17	2700.46	3423.12	4535.69	6123.44	8183.08	10774.9	14032.4	18042	22904.3	28732	35609.7	43690.4	53163.8	64300.9	77257.6
233	42841.5	55617.8	65273.9	76387.2	86961.6	96679.1	105178	113575	122743	132577	143394	154910	167123	180162	194343	209963	227097
139	4965.99	4388.12	5094.38	6319.44	8200.32	10755.4	13790.5	17382.3	21665.3	26744.5	32684.2	39421.5	46931.3	55280	64554.7	74887.4	86362
239	18032.7	23599	27756.4	32574.2	37577.8	42352.6	46711.8	51100.6	55836	61087.1	66811	72967.7	79612.7	86799.2	94671.5	103319	112825
135	11766.2	13481.7	15553.8	18846.7	23268.8	28566.5	34353.8	40964.8	48874.6	58249.9	68886.1	80687.3	93720.5	108103	124092	141903	161858
138	1251.81	1397.9	2076.77	3313.21	5178.46	7685.97	10621.3	14033.2	18109.9	23031.3	28883.8	35849.1	44009.9	53544.6	64625.5	77465.1	92243.9
129	5390.73	6238.47	7137.63	8697.83	10768.8	13405.8	16517.9	20191.2	24633.2	29974.2	36181.5	43399.8	51679.8	61027.3	71577.1	83504.3	97007.5
122	1511.24	1544.32	1741.24	2113.77	2824.55	3931.54	5427.34	7350.76	9792.44	12839.5	16554.9	21065.5	26473.8	32923.4	40531.6	49441.3	59805.2
123	26006	31185.7	36209.1	42056.2	48094.9	54048.2	59730.6	65511	71845.8	78932.8	86636.8	94951.2	103943	113724	124419	136121	148849
140	9122.41	9933.18	10661.3	12158.3	14531.2	17704.8	21465.5	25876.3	31104.4	37239.7	44296.7	52128.5	60747.9	70217.6	80698.9	92371.2	105330
145	21887.4	39261.3	47565.3	57441.2	68664.2	80078	90998.1	101967	113732	126662	140560	155359	171243	188424	207270	228015	250835
148	1237.5	1466.54	1748.16	2300.73	3117.31	4269.05	5751.35	7642.06	10078.9	13190.2	17102.8	21955.5	27889.7	35022.3	43615.7	53955.4	66415.6
149	4925.3	5156.03	5583.12	6631.29	8128.32	10139.9	12598.7	15584.7	19248.3	23678.8	28948.1	35115.8	42302.3	50693.9	60483.4	71942.7	85314.9
147	5266.57	6329.75	7318.76	9071.4	12012.9	16283.3	21684.4	28326.1	36478.1	46388.1	57996.1	71370.2	86330.9	102880	121131	141155	162977
143	51621.1	57382.4	62235.6	67945.8	75104.1	82980.5	90661.4	98452.9	106664	115349	124202	133093	142138	151331	160779	170362	179879
153	61258.3	65549	69387.3	74896.2	82574.1	91666.4	100821	110363	120673	131934	143578	155469	167701	180554	194149	208358	222843
142	3807.12	4529.6	5726.46	7674.46	10678.8	14752.9	19563.5	25159.6	31772.3	39557.4	48562.2	58902.2	70450.8	83215.4	97310.5	112837	129806
146	39011.4	42781.8	46913.3	52541.1	59929.9	68623.5	77176.9	85726.6	94760.3	104404	114280	124210	134181	144238	154429	164697	174881
155	32768.1	34538.3	37726	43021.2	50266.4	58580.3	67126.2	76544	87396.4	100018	114053	129415	145932	163679	182930	203849	226405
156	5095.69	5545.35	6543.61	8058.75	10532.4	14135.4	18694.1	24265.5	31056.2	39286.4	48917.1	60071	72772.3	87079.8	103170	121179	141283
158	26786.5	37132.5	43040.7	50299.6	58588.8	67411	76259.9	85359.9	95180	105876	117295	129641	142962	157417	173063	190014	208383
161	11503	13889.2	15740.4	18629.8	22896.6	28285.6	34261	40812.6	48157.7	56404.7	65560.3	75626.5	86603.7	98556.1	111531	125599	140831
162	7836.35	9876.29	12801.8	16907.6	21903.8	27348	32734.5	38218.3	44117.5	50544.9	57443.4	64876.3	72928.3	81752.3	91439.9	102072	113673
