0	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
2	2234.15	2246.91	2259.67	2272.43	2285.19	2297.95	2310.71	2323.47	2336.22	2348.98	2361.74	2369.07	2376.39	2383.71	2391.03	2398.35	2405.67	2413	2420.32	2427.64	2434.96	2436.02	2437.07	2438.13	2439.19	2440.24	2441.3	2442.35	2443.41	2444.47	2445.52	2438.52	2431.51	2424.51	2417.5	2410.49	2403.49	2396.48	2389.48	2382.47	2375.47	2373.72	2371.97	2370.22	2368.46	2366.71	2364.96	2363.21	2361.46	2359.71	2357.96	2346.78	2335.61	2324.43	2313.25	2302.08	2290.9	2279.72	2268.55	2257.37	2246.19	2241.58	2236.97	2232.36	2227.75	2223.14	2218.53	2213.92	2209.31	2204.7	2200.09	2190.68	2181.27	2171.86	2162.45	2153.04	2143.62	2134.21	2124.8	2115.39	2105.98	2100.7	2095.43	2090.15	2084.88	2079.6	2074.33	2069.05	2063.78	2058.5	2053.23
3	25649.6	26377.4	27105.2	27833.1	28560.9	29288.8	30016.6	30744.5	31472.3	32200.2	32928	33569.2	34210.5	34851.7	35492.9	36134.1	36775.4	37416.6	38057.8	38699	39340.3	39963.2	40586.1	41209.1	41832	42454.9	43077.9	43700.8	44323.7	44946.7	45569.6	46082	46594.3	47106.7	47619	48131.4	48643.8	49156.1	49668.5	50180.8	50693.2	50813.1	50933	51052.9	51172.9	51292.8	51412.7	51532.6	51652.5	51772.5	51892.4	52145.2	52398	52650.9	52903.7	53156.5	53409.3	53662.2	53915	54167.8	54420.6	54262.1	54103.6	53945.1	53786.6	53628.1	53469.6	53311.1	53152.6	52994.1	52835.6	52760.7	52685.8	52610.9	52536	52461.1	52386.2	52311.3	52236.4	52161.5	52086.6	51953.5	51820.4	51687.3	51554.2	51421.1	51288	51154.9	51021.8	50888.7	50755.6
6	10095.7	10279.7	10463.8	10647.8	10831.9	11016	11200	11384.1	11568.1	11752.2	11936.3	11980.6	12025	12069.4	12113.8	12158.2	12202.6	12247	12291.4	12335.8	12380.2	12608.5	12836.9	13065.3	13293.7	13522	13750.4	13978.8	14207.2	14435.6	14663.9	15326.8	15989.8	16652.7	17315.6	17978.5	18641.4	19304.3	19967.2	20630.2	21293.1	22038.9	22784.8	23530.7	24276.5	25022.4	25768.3	26514.1	27260	28005.9	28751.7	29708.5	30665.2	31621.9	32578.7	33535.4	34492.1	35448.8	36405.6	37362.3	38319	39266.7	40214.3	41162	42109.6	43057.3	44004.9	44952.6	45900.2	46847.8	47795.5	48615.1	49434.7	50254.3	51073.9	51893.5	52713.2	53532.8	54352.4	55172	55991.6	56715.5	57439.3	58163.1	58887	59610.8	60334.7	61058.5	61782.4	62506.2	63230.1
10	57951.4	58733.1	59514.8	60296.6	61078.3	61860.1	62641.8	63423.5	64205.3	64987	65768.8	66731.6	67694.4	68657.2	69620	70582.8	71545.6	72508.4	73471.2	74434	75396.8	76506	77615.2	78724.4	79833.7	80942.9	82052.1	83161.3	84270.5	85379.7	86488.9	87321.3	88153.8	88986.2	89818.6	90651	91483.4	92315.8	93148.2	93980.7	94813.1	95326.6	95840.1	96353.6	96867.1	97380.6	97894.1	98407.6	98921.1	99434.6	99948.1	99411.4	98874.6	98337.9	97801.1	97264.4	96727.7	96191	95654.2	95117.5	94580.8	94581	94581.3	94581.6	94581.9	94582.2	94582.5	94582.7	94583	94583.3	94583.6	94437.5	94291.4	94145.3	93999.2	93853.1	93706.9	93560.8	93414.7	93268.6	93122.5	92806.9	92491.3	92175.7	91860.1	91544.5	91228.9	90913.3	90597.7	90282.1	89966.5
11	1720.52	1719.14	1717.75	1716.37	1714.99	1713.6	1712.22	1710.83	1709.45	1708.07	1706.68	1710.45	1714.22	1717.98	1721.75	1725.51	1729.28	1733.05	1736.81	1740.58	1744.34	1747.47	1750.61	1753.74	1756.87	1760	1763.13	1766.26	1769.4	1772.53	1775.66	1775.8	1775.95	1776.1	1776.24	1776.39	1776.53	1776.68	1776.82	1776.97	1777.12	1776.41	1775.7	1774.99	1774.28	1773.57	1772.86	1772.15	1771.44	1770.73	1770.02	1756.37	1742.73	1729.08	1715.44	1701.79	1688.15	1674.5	1660.86	1647.21	1633.56	1617.91	1602.25	1586.6	1570.94	1555.28	1539.63	1523.97	1508.32	1492.66	1477	1461.62	1446.24	1430.85	1415.47	1400.09	1384.7	1369.32	1353.94	1338.55	1323.17	1313.06	1302.95	1292.84	1282.73	1272.61	1262.5	1252.39	1242.28	1232.17	1222.06
13	71901.8	72265.7	72629.6	72993.5	73357.3	73721.2	74085.1	74449	74812.9	75176.7	75540.6	75695.2	75849.7	76004.3	76158.9	76313.4	76468	76622.6	76777.1	76931.7	77086.3	77057.6	77029	77000.3	76971.7	76943	76914.3	76885.7	76857	76828.4	76799.7	76591.1	76382.5	76173.9	75965.3	75756.6	75548	75339.4	75130.8	74922.2	74713.6	74647.1	74580.6	74514.1	74447.6	74381.1	74314.6	74248.1	74181.6	74115.1	74048.6	73888.7	73728.8	73568.9	73409	73249.1	73089.2	72929.3	72769.4	72609.5	72449.6	72090.9	71732.1	71373.4	71014.6	70655.8	70297.1	69938.3	69579.6	69220.8	68862	68266.8	67671.6	67076.5	66481.3	65886.1	65290.9	64695.7	64100.5	63505.3	62910.1	62599	62287.8	61976.7	61665.5	61354.4	61043.2	60732.1	60420.9	60109.8	59798.6
14	27757	27844	27930.9	28017.9	28104.9	28191.9	28278.9	28365.8	28452.8	28539.8	28626.8	28798.1	28969.4	29140.7	29312	29483.3	29654.6	29826	29997.3	30168.6	30339.9	30460.2	30580.4	30700.6	30820.9	30941.1	31061.3	31181.6	31301.8	31422	31542.3	31605.7	31669.1	31732.5	31796	31859.4	31922.8	31986.2	32049.6	32113.1	32176.5	32133.2	32089.9	32046.6	32003.3	31959.9	31916.6	31873.3	31830	31786.7	31743.4	31880.3	32017.1	32154	32290.9	32427.7	32564.6	32701.5	32838.3	32975.2	33112	33138.8	33165.5	33192.3	33219	33245.7	33272.5	33299.2	33326	33352.7	33379.4	33315.2	33250.9	33186.6	33122.3	33058	32993.7	32929.4	32865.1	32800.8	32736.5	32692	32647.4	32602.8	32558.2	32513.6	32469.1	32424.5	32379.9	32335.3	32290.8
15	8204.47	8197.87	8191.27	8184.67	8178.08	8171.48	8164.88	8158.29	8151.69	8145.09	8138.5	8156.45	8174.41	8192.37	8210.33	8228.29	8246.24	8264.2	8282.16	8300.12	8318.08	8333.01	8347.94	8362.88	8377.81	8392.74	8407.67	8422.61	8437.54	8452.47	8467.41	8468.1	8468.8	8469.49	8470.18	8470.88	8471.57	8472.27	8472.96	8473.66	8474.35	8470.97	8467.59	8464.2	8460.82	8457.44	8454.05	8450.67	8447.29	8443.9	8440.52	8375.45	8310.38	8245.31	8180.24	8115.17	8050.1	7985.03	7919.96	7854.89	7789.82	7715.16	7640.5	7565.84	7491.18	7416.53	7341.87	7267.21	7192.55	7117.89	7043.23	6969.88	6896.52	6823.17	6749.81	6676.45	6603.1	6529.74	6456.38	6383.03	6309.67	6261.46	6213.24	6165.02	6116.81	6068.59	6020.37	5972.16	5923.94	5875.72	5827.51
17	4196.57	4315.65	4434.73	4553.82	4672.9	4791.99	4911.07	5030.16	5149.24	5268.32	5387.41	5492.32	5597.23	5702.14	5807.05	5911.97	6016.88	6121.79	6226.7	6331.61	6436.52	6538.44	6640.36	6742.28	6844.2	6946.12	7048.04	7149.96	7251.88	7353.8	7455.72	7539.55	7623.37	7707.2	7791.03	7874.86	7958.68	8042.51	8126.34	8210.17	8294	8313.62	8333.24	8352.86	8372.48	8392.1	8411.72	8431.34	8450.96	8470.58	8490.2	8531.56	8572.93	8614.3	8655.66	8697.03	8738.39	8779.75	8821.12	8862.49	8903.85	8877.92	8851.98	8826.05	8800.12	8774.18	8748.25	8722.32	8696.38	8670.45	8644.52	8632.26	8620.01	8607.75	8595.5	8583.24	8570.99	8558.73	8546.48	8534.22	8521.97	8500.19	8478.42	8456.64	8434.87	8413.09	8391.32	8369.54	8347.76	8325.99	8304.21
