0	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
6	6121.6	5886.99	6089.5	6385.2	6604.67	6877.12	7246.23	7711.49	8215.61	8761.11	9332.42	9922.33	10529.5	11153	11791	12389.2	12932.4
2	13446	17135.3	20399.8	23230.8	25531.5	27397.3	29000.1	30459.7	31837.1	33234.4	34666.8	35941.7	37021.4	37909.9	38665.8	39327.1	39937.4
218	67959.1	81602.1	96713.8	108716	115501	118957	119802	119294	118560	117942	116927	115212	113075	110221	106789	103228	100014
10	16713.6	18667.6	20474.9	21818	23030.9	24257.5	25619.6	27104.6	28609.3	30124.2	31612.2	33043.6	34439.5	35837.7	37257.1	38690.9	40123.2
11	13339.2	18706.9	23312.6	27588.3	30917.2	33396.1	35434.8	37361.7	39365.5	41436.7	43215.9	44412.6	45291.1	46003.2	46655.5	47260.2	47799.7
13	47086.7	52410.9	57683	61935	65161.1	67583.2	69416.9	70883.7	72094.8	73187.5	74032.8	74647.9	75066.9	75356.3	75552.3	75657.9	75660.7
14	48964	53893.6	58993.7	61704.1	63610.2	65021.4	65999.9	66726.6	67238.1	67578.9	67635.2	67451.2	67024.7	66355	65449.2	64347.4	63104.8
15	13493.3	15692.8	17293.8	18439.9	19043.8	19444.4	19920.7	20418	20881.3	21299.6	21667.7	22010	22339.2	22661.6	22972.9	23246.3	23485.1
34	721.399	767.735	891.337	1027.36	1152.96	1269.14	1388.24	1517.76	1652.74	1788.07	1918.34	2046.42	2174.68	2302.78	2425.66	2540.25	2646.3
21	45791.7	52022.4	55948.1	58353.3	59592.8	60116.3	60151.9	60037	59832	59502.2	58867.4	58004.1	57027.1	56023.6	55010.4	53947.5	52790.8
23	3231.54	3790.34	4467.94	5276.76	5978.12	6619.72	7248.4	7902.87	8590.76	9311.85	10085	10910	11817.4	12787.4	13840.8	14942.4	16083.1
33	2133.48	2372.76	2753.97	3287.1	3757.81	4208.22	4669.34	5167.9	5681.13	6209.68	6728.64	7253.13	7784.2	8333.62	8903.02	9473.17	10021
18	6005.84	7767.18	10325.1	12791.3	14724.6	16246.9	17591	18835.9	20008.4	21161.5	22220	23197.3	24024	24705.9	25299.1	25846.2	26338
32	22273.4	28084.3	33326.2	37484.7	40409.7	42549.3	44399.2	46189.3	47826.9	49275.5	50455.6	51414.5	52210.3	52903.2	53556.2	54213.8	54894.2
237	47462.1	52361.1	56550.8	60249.1	62166.3	62958.8	63187.8	63559.7	64116.2	64843.1	65126.3	65108.1	64872.6	64505.4	64134.8	63822.7	63562.5
16	26176.8	36970.4	39053.4	40713.1	41728.4	42469.4	43251.9	44107.9	44948	45765.7	46541.2	47289.8	48041.6	48823.9	49612.1	50393.7	51160.7
27	14582.4	18277.8	21723.3	24559.3	26478	27897.2	29073.3	30077	30925.8	31626.5	32072	32376.1	32527.1	32557	32498.1	32388	32261.1
20	18677.7	19620.1	20800.1	21980.5	22768.7	23163.9	23413	23773.2	24262	24818.9	25276.9	25608.4	25883.5	26196.4	26598.7	27069.1	27556.3
22	7752.25	10241.8	10879.9	11925.8	13047.9	14132.7	15220.9	16334.7	17481.4	18704.7	19973.3	21298.8	22641.4	24001.9	25389.1	26825.7	28335.1
26	7727.7	8385.64	8735.08	9285.77	10019.2	10799.2	11649.5	12552.3	13437.7	14273.7	15033.6	15743.8	16440.1	17129.9	17804.7	18444.8	19056
29	13811.4	15637.1	16553.7	18211.7	20233.4	22494.3	24917.9	27418.1	29852.7	32247.5	34538.7	36781	38951.2	41067.6	43127.2	45134.3	47106.6
235	61858.3	60237.5	67089.7	71597.3	73278.4	73740.7	73560.7	73010.2	72109.6	70986.5	69301.9	67411.4	65411.2	63431.9	61555.5	59808.3	58209.9
25	10910.1	12075.7	14106	15771	17036.9	18069.8	19053.1	20072.9	21068	22037.2	22874.4	23595.8	24202.3	24672.3	25044.8	25345.3	25604.7
